ledger_id,transaction_id,account_id,ledger_type,amount,entry_date
7257450,939-JKB-166278,686882,Expense,185.02,2018-12-25 23:14:48.124351
6952245,186-AHK-114687,284843,Asset,1420.33,2020-04-24 23:14:48.124351
5437693,791-NHA-439158,965474,Expense,823.69,2024-03-12 23:14:48.124351
7249689,538-CQB-353201,726844,Asset,469.31,2018-08-20 23:14:48.124351
5485930,063-LFR-658454,690292,Asset,181.05,2019-02-17 23:14:48.124351
7360970,331-YYL-637276,360219,Liability,1261.3,2021-08-04 23:14:48.124351
7049146,266-CHW-756403,832369,Expense,1199.55,2022-02-21 23:14:48.124351
7308619,058-SWV-346217,987155,Asset,222.65,2022-10-17 23:14:48.124351
6078810,623-QEC-575548,636421,Asset,962.9,2020-02-10 23:14:48.124351
6218127,430-RIL-889527,648171,Asset,273.76,2018-05-12 23:14:48.124351
6212718,758-GES-802110,858311,Expense,850.34,2019-03-15 23:14:48.124351
5901698,019-JKJ-234539,733395,Equity,492.18,2018-11-01 23:14:48.124351
5977215,017-RRY-204502,272516,Equity,592.85,2019-08-31 23:14:48.124351
5213279,589-AXG-250981,93848,Expense,902.5,2022-02-15 23:14:48.124351
5307180,945-OVP-417575,929980,Liability,1079.96,2022-03-06 23:14:48.124351
6750196,880-KZO-177018,434378,Asset,351.39,2019-09-23 23:14:48.124351
7713983,705-MFH-333060,161169,Asset,1299.11,2022-09-26 23:14:48.124351
5562666,556-YQH-381754,613808,Income,1464.38,2021-06-10 23:14:48.124351
7023644,540-DRA-755936,228451,Expense,935.5,2020-01-12 23:14:48.124351
6257912,381-MNC-134533,995821,Liability,226.22,2021-11-30 23:14:48.124351
5141022,883-MYS-760672,776490,Asset,998.59,2018-05-18 23:14:48.124351
6226328,410-OBC-248977,292410,Liability,543.47,2020-12-28 23:14:48.124351
7513007,502-XZT-592816,506229,Liability,945.72,2021-06-26 23:14:48.124351
6139859,669-GUF-840095,474959,Asset,349.35,2021-10-01 23:14:48.124351
6846159,696-THU-597202,363820,Asset,1384.42,2019-01-11 23:14:48.124351
6143641,740-EWX-665512,676881,Expense,645.53,2021-06-25 23:14:48.124351
7066848,251-PFD-131978,26338,Asset,1041.94,2019-03-17 23:14:48.124351
6217336,743-RHY-970504,608353,Equity,359.23,2023-01-01 23:14:48.124351
7630875,820-EAY-933724,185265,Income,226.7,2021-07-27 23:14:48.124351
5278546,563-KTC-594726,579523,Liability,1063.75,2022-02-27 23:14:48.124351
5683581,844-QMW-642146,819151,Expense,1191.33,2020-06-30 23:14:48.124351
5605411,937-FML-231872,312225,Asset,228.67,2023-08-21 23:14:48.124351
7083528,961-IIP-400019,948817,Expense,1302.77,2020-11-11 23:14:48.124351
7774297,245-RGE-69592,659973,Liability,245.47,2024-01-30 23:14:48.124351
6251971,789-UIQ-125082,971060,Equity,1399.08,2019-04-06 23:14:48.124351
7706800,237-LXF-125771,402749,Income,226.99,2024-02-01 23:14:48.124351
5254781,449-HJN-836982,782240,Income,284.18,2023-09-09 23:14:48.124351
5810475,590-PUY-204227,274831,Liability,211.33,2023-09-08 23:14:48.124351
6359105,880-TAO-530452,835741,Income,939.82,2021-03-16 23:14:48.124351
6878142,641-DGD-692455,459762,Income,158.91,2021-12-29 23:14:48.124351
7012104,488-DMR-989328,981837,Income,876.3,2018-07-05 23:14:48.124351
6029313,263-MSL-272977,901100,Expense,583.95,2019-09-03 23:14:48.124351
5659691,067-DBE-139814,327895,Asset,1441.91,2021-06-14 23:14:48.124351
6375629,439-XOR-128568,884107,Income,849.83,2022-11-11 23:14:48.124351
6280978,467-TML-584816,154901,Equity,1176.66,2023-12-29 23:14:48.124351
7445609,970-ZTQ-463402,227960,Expense,739.04,2019-03-24 23:14:48.124351
5618444,890-EPM-608879,861619,Asset,1030.5,2018-05-29 23:14:48.124351
6721477,211-MOH-281140,53085,Income,449.59,2019-12-25 23:14:48.124351
6064993,120-CVW-601518,311543,Liability,1027.49,2019-09-26 23:14:48.124351
7300264,379-POA-489424,301876,Liability,950.8,2019-03-17 23:14:48.124351
7843546,646-ROK-254867,63834,Expense,683.09,2021-10-01 23:14:48.124351
7998844,057-CDU-58170,261427,Expense,842.6,2023-06-04 23:14:48.124351
7746419,335-WJM-924356,873377,Asset,573.19,2018-10-28 23:14:48.124351
5678087,113-MIB-632900,274854,Expense,1363.67,2024-01-07 23:14:48.124351
7277626,717-EUK-848623,738982,Equity,312.94,2022-10-17 23:14:48.124351
5870319,853-QRX-623346,13928,Equity,1189.26,2023-04-17 23:14:48.124351
7825209,839-DXN-789897,609040,Equity,459.76,2021-02-12 23:14:48.124351
7690496,314-VDJ-465072,319315,Income,973.33,2020-10-26 23:14:48.124351
6417678,810-EUH-740362,562981,Equity,948.82,2020-02-18 23:14:48.124351
7502940,971-ZGY-619204,788635,Liability,633.8,2021-04-15 23:14:48.124351
5219691,541-KSI-936596,478188,Asset,1236.02,2021-06-05 23:14:48.124351
5613109,735-GVN-322193,474562,Equity,1108.6,2021-11-09 23:14:48.124351
7422494,679-TML-22845,212364,Income,752.46,2020-12-29 23:14:48.124351
6399367,069-XJL-696452,261631,Liability,1279.85,2018-12-25 23:14:48.124351
7201532,780-HYU-872784,767456,Equity,494.27,2018-12-05 23:14:48.124351
5627630,928-HBU-779891,172310,Income,1213.95,2022-02-06 23:14:48.124351
5956564,071-VFU-825516,795624,Expense,477.95,2023-12-13 23:14:48.124351
6657952,058-MUA-562004,5247,Income,1241.35,2019-02-16 23:14:48.124351
8015945,645-YZY-381088,419604,Asset,637.6,2021-03-08 23:14:48.124351
5958174,252-WLZ-18359,646678,Asset,974.18,2024-03-01 23:14:48.124351
6122499,835-HBH-931220,487114,Liability,569.85,2023-11-11 23:14:48.124351
5617042,869-QMI-538075,440968,Asset,567.52,2021-04-11 23:14:48.124351
6405875,741-PMD-629196,301847,Expense,1019.42,2021-11-11 23:14:48.124351
7136018,946-OYE-970286,340297,Income,790.85,2020-05-05 23:14:48.124351
5352324,193-ICA-345023,647585,Asset,1415.49,2023-07-02 23:14:48.124351
5638429,711-JXE-264691,26204,Liability,1378.24,2022-06-17 23:14:48.124351
5143038,595-UFI-596057,180771,Asset,1420.61,2023-05-31 23:14:48.124351
7832594,718-JFM-359565,257568,Asset,1329.44,2022-11-05 23:14:48.124351
6246942,851-YWH-129805,667054,Asset,250.59,2019-06-30 23:14:48.124351
5365552,581-WGZ-752054,647670,Expense,1194.51,2022-03-28 23:14:48.124351
7523719,972-KPQ-182747,994501,Income,217.18,2021-01-27 23:14:48.124351
7923752,584-QIH-370059,910563,Equity,682.2,2018-11-27 23:14:48.124351
7706913,634-AFL-401337,307381,Equity,870.26,2022-01-21 23:14:48.124351
7287935,673-CWY-940549,752734,Equity,306.24,2019-12-28 23:14:48.124351
7662997,611-HER-652456,220366,Liability,369.18,2023-08-09 23:14:48.124351
5830952,261-WDW-584110,367566,Asset,817.32,2019-07-14 23:14:48.124351
6044699,575-RAJ-491470,994274,Asset,703.92,2022-05-09 23:14:48.124351
6278354,296-BDZ-103735,889258,Equity,1204.13,2023-12-13 23:14:48.124351
7732891,246-BHR-483565,878632,Asset,1451.73,2018-07-25 23:14:48.124351
5164623,117-ZWP-844575,732296,Asset,641.71,2020-12-01 23:14:48.124351
7878308,348-HLU-295776,398306,Income,405.03,2023-04-19 23:14:48.124351
5871579,114-PXQ-357176,567422,Asset,239.55,2020-03-27 23:14:48.124351
6643419,255-VNK-135982,184016,Liability,862.56,2022-04-17 23:14:48.124351
7425284,207-UWN-373370,36635,Asset,737.47,2021-03-19 23:14:48.124351
6381729,482-WJA-474827,797387,Liability,421.24,2019-04-21 23:14:48.124351
5800572,133-AUY-672946,478347,Equity,1153.11,2022-08-20 23:14:48.124351
7395280,267-KMS-749461,552677,Asset,1107.42,2022-07-11 23:14:48.124351
7237158,594-CQI-822749,489251,Asset,801.08,2019-11-15 23:14:48.124351
7891568,940-TLZ-803481,813952,Expense,404.52,2022-11-05 23:14:48.124351
7691081,406-XNO-154145,787021,Income,377.26,2021-06-15 23:14:48.124351
6918557,644-UXP-573666,182779,Income,756.59,2022-10-26 23:14:48.124351
5411754,418-PRL-767150,529345,Equity,1346.86,2021-10-10 23:14:48.124351
6121649,634-FRI-373273,890382,Asset,175.39,2023-06-25 23:14:48.124351
6748448,905-XQZ-269350,612034,Asset,543.74,2023-06-20 23:14:48.124351
7547363,246-UIT-219465,829845,Liability,222.52,2021-08-05 23:14:48.124351
6059549,205-JMT-599680,785548,Income,724.71,2021-04-18 23:14:48.124351
7127443,738-VQL-27266,690957,Expense,1322.26,2023-01-12 23:14:48.124351
6877813,575-CPG-326738,371271,Equity,838.75,2022-01-07 23:14:48.124351
6317960,587-BKM-192324,595924,Liability,1193.87,2019-10-23 23:14:48.124351
6695379,233-TQZ-961766,16736,Expense,321.35,2023-01-21 23:14:48.124351
8030545,128-JLX-735806,444940,Liability,982.54,2023-02-21 23:14:48.124351
6508929,032-XOI-221599,236027,Liability,1009.73,2019-02-26 23:14:48.124351
7480421,978-NRO-712417,386602,Asset,343.85,2022-08-28 23:14:48.124351
5380908,164-IFA-113164,159559,Liability,476.37,2021-01-28 23:14:48.124351
6166672,157-TPI-618751,935666,Expense,1105.88,2020-06-21 23:14:48.124351
6147702,507-GBX-747341,625933,Asset,1030.34,2021-11-04 23:14:48.124351
6336567,170-CDQ-964158,588786,Expense,524.94,2023-10-16 23:14:48.124351
7759587,849-BDZ-256782,920732,Expense,1189.44,2021-10-05 23:14:48.124351
6469381,926-LLV-756068,367980,Expense,576.49,2020-09-08 23:14:48.124351
7882695,557-MMI-54227,238613,Liability,169.15,2021-04-08 23:14:48.124351
6181710,365-GAU-730695,162963,Expense,173.36,2020-04-21 23:14:48.124351
5388187,494-KAC-389535,138724,Liability,1132.29,2022-11-10 23:14:48.124351
6497452,593-WGS-841231,652311,Asset,945.87,2020-09-27 23:14:48.124351
7470398,382-FBN-685803,829785,Asset,731.34,2020-10-13 23:14:48.124351
5586135,830-ITJ-985852,721289,Asset,613.8,2022-03-19 23:14:48.124351
5223490,299-KCY-126057,411935,Income,937.42,2022-10-22 23:14:48.124351
7870628,875-SDK-479249,905458,Income,614.12,2023-06-09 23:14:48.124351
5529917,159-SLV-757957,213029,Expense,1459.72,2022-08-16 23:14:48.124351
7138888,951-ZYI-76209,96210,Equity,165.31,2022-07-26 23:14:48.124351
6552713,478-YLH-316360,256206,Liability,1436.85,2022-03-19 23:14:48.124351
8031883,305-IUK-109762,595655,Liability,331.37,2024-02-05 23:14:48.124351
7239818,792-EJL-292718,10875,Liability,508.63,2019-01-19 23:14:48.124351
5914772,039-DDS-48774,860210,Liability,778.9,2019-09-12 23:14:48.124351
7642532,929-QMA-900564,216208,Equity,1014.0,2022-04-08 23:14:48.124351
5622494,379-KIX-102602,577588,Income,1492.9,2019-01-10 23:14:48.124351
6010032,993-YKD-19394,320845,Asset,844.16,2020-09-12 23:14:48.124351
5853213,796-HBB-105946,711164,Asset,598.83,2019-06-26 23:14:48.124351
5696005,700-JTL-641772,251870,Equity,247.81,2021-09-25 23:14:48.124351
6439471,706-NVB-686033,974322,Liability,858.11,2020-03-31 23:14:48.124351
6436971,543-VQV-935161,282193,Equity,507.22,2023-03-24 23:14:48.124351
7500016,206-DKU-605538,179256,Equity,1222.44,2022-02-01 23:14:48.124351
7233245,399-BUE-494839,334668,Income,662.58,2020-04-02 23:14:48.124351
5816496,794-CSC-144460,648923,Equity,319.85,2019-11-13 23:14:48.124351
7007516,004-VJI-208190,779523,Income,803.18,2018-10-22 23:14:48.124351
7264103,545-UFK-611128,90424,Asset,245.87,2019-01-14 23:14:48.124351
6249951,628-RRZ-800112,564162,Liability,1317.39,2021-05-21 23:14:48.124351
6280013,026-BAF-500006,483190,Income,170.26,2021-04-20 23:14:48.124351
7137052,605-GPP-617466,134515,Liability,215.59,2023-09-21 23:14:48.124351
7504904,170-DBD-357253,808043,Asset,1184.91,2021-10-27 23:14:48.124351
7537742,441-WMV-581417,585205,Liability,700.04,2022-02-19 23:14:48.124351
5113298,580-YTR-343298,752337,Income,1325.19,2019-07-06 23:14:48.124351
5864435,369-IAJ-979571,819968,Liability,1118.37,2021-12-04 23:14:48.124351
6950178,720-MMC-317352,846139,Expense,652.87,2019-08-03 23:14:48.124351
7650117,905-SCT-117951,796223,Liability,588.88,2020-03-13 23:14:48.124351
7420510,376-PST-386768,190296,Expense,1047.55,2019-09-30 23:14:48.124351
5162782,754-ILV-875796,796130,Liability,1298.18,2019-09-05 23:14:48.124351
6267481,939-TMK-366052,885188,Expense,867.0,2019-07-06 23:14:48.124351
5841317,432-ITL-769591,9352,Liability,1062.12,2019-09-13 23:14:48.124351
7714884,972-BAK-694259,362900,Liability,161.96,2021-02-13 23:14:48.124351
7285378,012-WGP-942598,621352,Liability,1116.9,2018-11-01 23:14:48.124351
6693547,404-USA-515089,822108,Equity,747.92,2021-08-06 23:14:48.124351
6114580,812-IQC-588698,648592,Liability,188.55,2022-08-31 23:14:48.124351
7928044,702-ZFQ-20230,253168,Expense,560.1,2022-03-26 23:14:48.124351
7955027,731-PCC-180562,699553,Asset,1476.45,2022-04-27 23:14:48.124351
7538248,929-LRR-898514,716529,Equity,1300.34,2020-10-27 23:14:48.124351
5855514,085-DXU-989643,386942,Asset,324.78,2018-09-28 23:14:48.124351
8031830,107-ZON-815356,717598,Liability,790.29,2021-05-22 23:14:48.124351
8039418,892-VPS-445504,411018,Equity,848.23,2023-07-25 23:14:48.124351
7496822,508-RZQ-42530,203641,Expense,918.42,2022-06-12 23:14:48.124351
5819686,293-LKZ-504742,803080,Liability,820.31,2021-03-05 23:14:48.124351
5628354,318-NZP-610922,128331,Income,764.16,2018-08-04 23:14:48.124351
8001744,809-III-846283,70565,Asset,436.81,2021-02-04 23:14:48.124351
5222016,370-SUV-182139,899258,Income,282.61,2022-10-28 23:14:48.124351
6252183,888-OLG-682056,99488,Asset,1437.91,2020-02-11 23:14:48.124351
5518892,747-SGT-773634,430278,Expense,1447.47,2019-06-09 23:14:48.124351
7458625,339-MPV-628511,267450,Expense,474.31,2018-07-29 23:14:48.124351
6544770,712-AFF-363593,64334,Asset,636.02,2022-01-21 23:14:48.124351
7115876,089-NFR-805162,456338,Income,803.35,2020-07-01 23:14:48.124351
7348993,631-QIM-215155,481171,Equity,532.04,2019-11-11 23:14:48.124351
6640724,610-VOJ-493131,932831,Asset,209.22,2020-01-28 23:14:48.124351
6722311,447-XFO-306737,358231,Equity,354.8,2022-04-13 23:14:48.124351
7655318,747-EDZ-865484,991162,Expense,291.76,2022-06-10 23:14:48.124351
8031342,132-QIQ-342055,632661,Asset,985.62,2021-08-08 23:14:48.124351
7520571,140-YJC-723516,670655,Asset,299.89,2021-03-11 23:14:48.124351
6907219,456-NXY-178110,922175,Asset,336.75,2018-11-14 23:14:48.124351
7588861,365-ZVE-340601,858653,Equity,1094.68,2023-03-31 23:14:48.124351
8027310,210-PIF-101403,178558,Expense,686.14,2022-12-05 23:14:48.124351
6388850,379-HYD-95632,763843,Asset,1048.01,2022-04-24 23:14:48.124351
5980632,684-EOM-618111,814408,Asset,1127.17,2022-10-04 23:14:48.124351
7703656,769-BRB-140140,410623,Asset,1439.82,2021-01-14 23:14:48.124351
5168801,007-ASI-153462,78466,Expense,1124.7,2021-04-13 23:14:48.124351
7702608,140-OHT-364150,943458,Asset,917.43,2023-08-01 23:14:48.124351
6306781,396-PXS-215542,375111,Equity,729.65,2021-07-13 23:14:48.124351
7083973,574-EMB-633373,218579,Expense,1193.74,2020-01-13 23:14:48.124351
6311804,306-TWK-937291,686031,Income,1258.22,2023-08-17 23:14:48.124351
5102101,909-VLP-693570,951568,Expense,550.04,2019-01-27 23:14:48.124351
6203015,673-RMH-916317,554990,Expense,442.09,2021-01-07 23:14:48.124351
7713623,405-VBD-695312,198695,Equity,1388.79,2024-01-26 23:14:48.124351
5680268,151-MZI-34219,797767,Liability,1427.23,2022-11-02 23:14:48.124351
5507777,456-IEU-50316,30650,Asset,898.42,2018-10-14 23:14:48.124351
5116497,252-XOE-560462,955758,Asset,1086.79,2023-07-11 23:14:48.124351
7281941,124-CTO-982925,575199,Equity,721.57,2023-09-12 23:14:48.124351
5320958,751-FHZ-307265,282824,Income,988.25,2023-02-18 23:14:48.124351
6086911,729-PWE-444485,262517,Asset,1248.09,2023-11-15 23:14:48.124351
5523365,450-SAZ-537438,591624,Income,542.14,2023-11-10 23:14:48.124351
6291267,560-HVS-954230,953957,Income,658.12,2021-11-06 23:14:48.124351
6328505,361-TSP-961072,18935,Liability,510.8,2020-07-11 23:14:48.124351
5168813,482-BOT-373905,409051,Equity,253.01,2024-01-23 23:14:48.124351
5584427,981-NMR-550046,640031,Asset,701.64,2019-08-28 23:14:48.124351
5984277,672-BND-743290,21193,Equity,1222.41,2022-02-16 23:14:48.124351
7035789,004-EPS-879595,485814,Expense,1437.93,2023-01-13 23:14:48.124351
7177152,991-QQA-354096,335242,Expense,1451.2,2019-06-19 23:14:48.124351
7872512,515-XIR-924942,674756,Liability,626.81,2020-05-31 23:14:48.124351
7308500,415-KWR-399912,791407,Asset,1067.27,2022-12-21 23:14:48.124351
5988539,714-BNH-306003,28032,Equity,733.73,2024-01-26 23:14:48.124351
7461005,108-XNC-450710,440242,Expense,582.49,2019-09-10 23:14:48.124351
5308615,022-KDJ-458679,271655,Liability,1351.02,2019-07-12 23:14:48.124351
5753673,812-HTL-308910,704246,Expense,686.14,2018-12-10 23:14:48.124351
5999915,354-QMC-817081,295660,Expense,1359.04,2018-06-13 23:14:48.124351
6644891,951-FDJ-877979,29989,Asset,691.51,2019-04-21 23:14:48.124351
6915796,087-PQF-477135,245651,Equity,1184.01,2022-06-07 23:14:48.124351
7947852,049-NOU-20834,198001,Expense,686.18,2019-01-16 23:14:48.124351
5731476,678-EIA-540880,718670,Equity,356.77,2021-03-06 23:14:48.124351
5932494,956-QYP-301432,437149,Expense,657.28,2021-10-21 23:14:48.124351
7221691,112-IEA-701850,570424,Equity,658.61,2024-02-15 23:14:48.124351
6668213,907-GAA-471449,615551,Liability,1058.93,2020-11-23 23:14:48.124351
5673853,578-BPB-693112,317172,Liability,1434.14,2023-08-10 23:14:48.124351
5725275,281-SRL-649600,596338,Income,169.87,2023-12-06 23:14:48.124351
7990903,884-JKG-327197,199842,Liability,299.45,2018-10-15 23:14:48.124351
5808918,335-BRB-700576,936062,Income,1358.9,2022-10-26 23:14:48.124351
5218540,215-LIB-543803,345869,Liability,371.75,2018-05-28 23:14:48.124351
6514720,904-YJU-365453,981602,Income,978.37,2018-09-30 23:14:48.124351
5705734,693-WTO-56025,620976,Income,1318.4,2022-07-30 23:14:48.124351
7863679,635-ZFX-920953,181214,Equity,1004.79,2019-04-15 23:14:48.124351
6176368,438-LIW-611512,678803,Income,1452.41,2020-03-01 23:14:48.124351
5844088,696-TIS-95411,442242,Expense,453.14,2019-06-08 23:14:48.124351
6809423,467-NAS-925171,7351,Expense,213.58,2023-08-30 23:14:48.124351
6252041,181-OSB-561703,1666,Liability,846.18,2021-12-19 23:14:48.124351
6500201,249-AUQ-607645,888061,Liability,428.81,2020-02-29 23:14:48.124351
6717444,075-RHR-887973,922834,Liability,384.37,2019-12-06 23:14:48.124351
7657816,360-RMQ-745263,966667,Asset,318.32,2020-09-10 23:14:48.124351
6523965,652-FVO-129426,19908,Equity,914.64,2020-06-09 23:14:48.124351
5567672,163-PWJ-113766,935881,Asset,392.58,2019-12-16 23:14:48.124351
5581656,974-UVH-161933,441037,Liability,405.77,2022-01-03 23:14:48.124351
7688255,019-YOR-729883,501277,Asset,383.86,2019-08-01 23:14:48.124351
7431602,485-IFK-598359,488186,Expense,395.68,2018-09-19 23:14:48.124351
6235918,546-ZCM-639740,545083,Income,1410.25,2021-02-08 23:14:48.124351
7392070,915-XCJ-180605,391074,Expense,463.0,2023-11-18 23:14:48.124351
7390441,715-EVE-859455,358741,Asset,978.0,2022-04-08 23:14:48.124351
6598208,852-YKO-714698,755035,Liability,539.62,2018-09-26 23:14:48.124351
7416205,472-UFE-805815,875721,Expense,1263.13,2020-02-06 23:14:48.124351
6548262,800-NOO-335904,734770,Asset,1077.28,2019-04-29 23:14:48.124351
6730278,965-VMC-966566,141912,Asset,365.34,2020-11-27 23:14:48.124351
7877133,891-KBE-319403,650840,Income,1193.86,2019-05-08 23:14:48.124351
6855119,959-DEY-846977,706643,Equity,743.21,2023-01-25 23:14:48.124351
7510824,334-VWZ-74551,943224,Income,1437.76,2024-01-02 23:14:48.124351
5776542,554-LYO-299264,377997,Income,1415.51,2022-10-18 23:14:48.124351
7400322,337-MTI-263301,754726,Income,596.9,2021-11-14 23:14:48.124351
8067598,763-DAI-346013,852548,Equity,521.96,2024-01-17 23:14:48.124351
7586994,499-VIG-678869,292028,Equity,167.1,2019-09-07 23:14:48.124351
5793636,832-NFQ-344536,104782,Asset,262.17,2020-08-03 23:14:48.124351
6461052,706-KAA-760758,904250,Equity,1048.73,2021-07-30 23:14:48.124351
5122879,256-QCQ-675899,921592,Liability,869.72,2020-02-02 23:14:48.124351
7881629,913-YAW-326493,140693,Liability,634.27,2019-07-11 23:14:48.124351
5889468,756-DPR-89337,15569,Expense,1003.07,2020-08-06 23:14:48.124351
6711331,056-QXC-431497,134021,Expense,506.06,2020-03-30 23:14:48.124351
6338087,719-DMZ-545122,149997,Liability,330.43,2022-03-21 23:14:48.124351
5999207,813-IOC-221933,564886,Expense,892.77,2020-06-07 23:14:48.124351
8028941,965-FND-706199,827431,Income,1269.69,2019-11-28 23:14:48.124351
6253644,473-HSY-633870,555974,Equity,266.73,2022-01-08 23:14:48.124351
5615215,634-JIQ-205714,48091,Equity,1228.1,2019-11-19 23:14:48.124351
6906665,708-QDG-575441,368437,Income,558.31,2022-11-23 23:14:48.124351
6472416,041-XMO-695274,587892,Income,1298.5,2021-10-07 23:14:48.124351
5378514,099-AQT-264145,262430,Asset,1062.47,2022-06-12 23:14:48.124351
6325839,067-KVM-729810,811816,Asset,758.19,2020-05-03 23:14:48.124351
7146445,393-XEQ-941055,265012,Asset,1382.61,2019-02-23 23:14:48.124351
5226483,468-XTT-299771,936812,Expense,612.7,2020-04-21 23:14:48.124351
6987225,471-DTE-848010,720180,Liability,479.57,2018-10-20 23:14:48.124351
8062566,484-HQK-106885,275167,Income,1458.69,2020-01-09 23:14:48.124351
6917592,280-FWZ-8524,817054,Income,1057.05,2022-01-03 23:14:48.124351
6028462,096-RIV-287588,182460,Asset,621.83,2021-04-15 23:14:48.124351
5151141,327-VGA-600605,214686,Equity,1031.47,2020-08-29 23:14:48.124351
