transaction_id,src_account_id,dest_account_id,amount,currency_code,transaction_date,tran_status
095-EWM-62620,33060,550865,2151.42,$,2022-02-18 23:13:26.632881,TranStatus.P
553-XRX-621715,882950,755918,1253.47,$,2023-07-30 23:13:26.632881,TranStatus.C
283-YJO-321103,135841,824730,464.82,$,2021-11-03 23:13:26.632881,TranStatus.C
057-XSA-730690,379470,713114,1013.26,$,2021-09-19 23:13:26.632881,TranStatus.P
861-FWR-81898,382957,180380,640.6,$,2023-11-03 23:13:26.632881,TranStatus.C
744-DJU-993885,792300,896572,588.03,$,2023-09-14 23:13:26.632881,TranStatus.P
891-ZTI-829818,524199,431882,1968.11,$,2022-03-12 23:13:26.632881,TranStatus.P
683-NNH-568781,15861,839187,949.69,$,2023-12-11 23:13:26.632881,TranStatus.C
048-HPB-165547,973596,552643,1791.36,$,2021-11-13 23:13:26.632881,TranStatus.P
460-AKH-318005,727810,998283,2112.8,$,2021-08-16 23:13:26.632881,TranStatus.P
404-RSO-812208,319294,100673,1530.49,$,2021-04-01 23:13:26.632881,TranStatus.C
094-AAH-41653,762746,232726,1761.56,$,2021-05-15 23:13:26.632881,TranStatus.P
209-JSJ-346301,430160,219102,802.67,$,2021-03-08 23:13:26.632881,TranStatus.P
907-RCL-764289,656752,55998,496.15,$,2023-06-01 23:13:26.632881,TranStatus.F
843-XFD-776955,813180,158173,791.73,$,2023-12-26 23:13:26.632881,TranStatus.P
889-THS-984030,945073,544144,803.35,$,2023-05-14 23:13:26.632881,TranStatus.C
410-WMD-164214,203776,333901,627.02,$,2022-11-18 23:13:26.632881,TranStatus.P
929-NYC-674313,684682,343163,2492.39,$,2023-07-10 23:13:26.632881,TranStatus.F
126-XLM-549234,343644,496610,1014.59,$,2022-04-22 23:13:26.632881,TranStatus.C
234-NXZ-336000,233735,661126,880.07,$,2023-12-09 23:13:26.632881,TranStatus.P
095-BWU-557514,802053,833990,1953.8,$,2022-12-10 23:13:26.632881,TranStatus.P
631-HGQ-453323,125125,574860,1282.62,$,2021-12-31 23:13:26.632881,TranStatus.F
346-EFK-562312,884364,294741,1532.09,$,2023-06-26 23:13:26.632881,TranStatus.C
937-ADF-112218,139387,635849,1294.78,$,2022-09-17 23:13:26.632881,TranStatus.P
169-GSI-395134,769630,304495,1660.84,$,2021-07-30 23:13:26.632881,TranStatus.F
387-ZEZ-565635,788866,963142,508.44,$,2023-01-21 23:13:26.632881,TranStatus.C
687-TKD-138145,388980,392975,307.97,$,2023-02-05 23:13:26.632881,TranStatus.C
565-WGH-439821,987974,225855,2063.6,$,2024-02-26 23:13:26.632881,TranStatus.F
678-TXX-963577,431993,954378,389.59,$,2021-03-11 23:13:26.632881,TranStatus.C
527-ZUZ-799627,956200,354707,850.94,$,2021-05-09 23:13:26.632881,TranStatus.F
110-LUB-702027,316221,209606,470.85,$,2021-03-02 23:13:26.632881,TranStatus.P
002-UZA-351062,304132,105534,500.74,$,2022-04-27 23:13:26.632881,TranStatus.C
619-VWC-114009,429889,846593,1056.52,$,2023-09-28 23:13:26.632881,TranStatus.P
165-SSB-907799,389787,679246,2118.62,$,2022-06-04 23:13:26.632881,TranStatus.F
459-GXT-540986,456876,76160,2390.55,$,2023-01-01 23:13:26.632881,TranStatus.C
660-TDA-622256,489769,958996,2066.38,$,2023-07-15 23:13:26.632881,TranStatus.F
106-RFG-204986,383237,105630,975.45,$,2023-04-06 23:13:26.632881,TranStatus.C
518-BTI-611985,24083,484136,2448.96,$,2021-07-09 23:13:26.632881,TranStatus.P
542-YPR-890905,810719,390509,877.41,$,2022-05-22 23:13:26.632881,TranStatus.P
213-FHM-8742,908073,889046,1337.75,$,2021-03-28 23:13:26.632881,TranStatus.F
658-OQK-142966,110136,955187,2133.59,$,2021-06-01 23:13:26.632881,TranStatus.C
873-KSG-107723,832206,486442,675.97,$,2021-07-16 23:13:26.632881,TranStatus.P
327-SAJ-886152,620377,682027,368.73,$,2023-05-27 23:13:26.632881,TranStatus.C
188-TZA-500469,759948,780571,1514.52,$,2022-07-20 23:13:26.632881,TranStatus.C
635-SKV-626865,575519,373472,1169.32,$,2022-02-16 23:13:26.632881,TranStatus.F
957-LXD-82813,647647,761021,450.84,$,2021-02-19 23:13:26.632881,TranStatus.P
353-EQW-758768,770790,464116,344.22,$,2022-01-23 23:13:26.632881,TranStatus.F
189-BVV-703429,408094,277130,901.3,$,2022-10-18 23:13:26.632881,TranStatus.P
272-EZZ-809767,788878,840125,1800.59,$,2022-09-07 23:13:26.632881,TranStatus.P
483-MQG-584278,803467,705589,507.73,$,2021-12-17 23:13:26.632881,TranStatus.P
836-HQR-805353,246688,351117,579.75,$,2021-08-21 23:13:26.632881,TranStatus.C
443-RXU-399378,778605,118617,1770.05,$,2023-06-27 23:13:26.632881,TranStatus.P
836-CEH-901245,770589,5837,1716.13,$,2022-07-07 23:13:26.632881,TranStatus.P
078-OXJ-358779,925770,605263,1423.61,$,2022-06-18 23:13:26.632881,TranStatus.P
005-YCX-820193,41897,554007,1032.43,$,2023-06-03 23:13:26.632881,TranStatus.F
862-DPY-233569,481206,429290,734.78,$,2021-02-20 23:13:26.632881,TranStatus.F
018-MJQ-56046,246051,950459,324.63,$,2022-06-29 23:13:26.632881,TranStatus.C
362-CKH-326758,333258,490611,2012.84,$,2022-07-12 23:13:26.632881,TranStatus.F
117-QRQ-829662,85911,186106,1128.16,$,2023-07-03 23:13:26.632881,TranStatus.C
059-FQA-269881,973780,473699,1300.39,$,2022-10-06 23:13:26.632881,TranStatus.C
864-GJF-955481,980566,126879,715.64,$,2023-03-10 23:13:26.632881,TranStatus.C
983-RGX-139638,855074,204976,2039.6,$,2022-08-07 23:13:26.632881,TranStatus.C
778-RFH-957201,432525,875992,266.64,$,2022-07-07 23:13:26.632881,TranStatus.F
025-EXU-626052,819491,878171,238.88,$,2021-08-22 23:13:26.632881,TranStatus.F
082-EUH-131768,211790,451869,1438.42,$,2021-08-02 23:13:26.632881,TranStatus.P
128-CME-890998,937836,443641,990.42,$,2023-03-23 23:13:26.632881,TranStatus.P
267-MTT-489890,299689,938119,243.78,$,2021-04-26 23:13:26.632881,TranStatus.P
715-RWH-303397,358587,221006,2232.61,$,2022-01-03 23:13:26.632881,TranStatus.P
606-FEI-930957,613682,136819,1440.48,$,2023-01-17 23:13:26.632881,TranStatus.P
148-IZR-749327,589964,914391,491.69,$,2021-10-02 23:13:26.632881,TranStatus.F
854-RJP-346161,470474,783565,504.88,$,2021-12-09 23:13:26.632881,TranStatus.C
006-CNX-759028,982960,341182,2125.01,$,2023-03-31 23:13:26.632881,TranStatus.C
759-MVV-435502,635251,407687,855.63,$,2022-09-15 23:13:26.632881,TranStatus.F
389-FIP-408420,132272,748314,941.15,$,2021-11-22 23:13:26.632881,TranStatus.F
637-EEA-389927,920802,768197,901.49,$,2024-01-07 23:13:26.632881,TranStatus.C
724-PDN-731269,584068,773934,1334.64,$,2023-03-21 23:13:26.632881,TranStatus.P
600-TGI-881341,599161,234072,1731.81,$,2023-07-27 23:13:26.632881,TranStatus.F
913-YTP-429133,266042,547170,2224.47,$,2023-03-08 23:13:26.632881,TranStatus.C
509-HCE-563071,591263,871218,1489.38,$,2021-07-15 23:13:26.632881,TranStatus.P
866-ZLE-738947,766132,621594,1146.94,$,2022-12-30 23:13:26.632881,TranStatus.F
958-WWA-327104,844792,872933,2201.39,$,2021-07-03 23:13:26.632881,TranStatus.F
558-STP-580229,642424,109674,715.31,$,2022-09-30 23:13:26.632881,TranStatus.C
868-LDZ-685835,16081,904367,830.14,$,2021-11-23 23:13:26.632881,TranStatus.P
103-CKK-507483,534993,494417,1031.35,$,2023-06-05 23:13:26.632881,TranStatus.P
672-IGT-623893,950599,461934,1643.33,$,2023-01-28 23:13:26.632881,TranStatus.F
871-KZO-476483,214822,345266,1271.7,$,2022-12-15 23:13:26.632881,TranStatus.P
478-OHY-291491,548754,934700,1399.8,$,2023-04-01 23:13:26.632881,TranStatus.P
651-AZX-853157,399885,921643,292.34,$,2023-12-07 23:13:26.632881,TranStatus.C
027-PJE-242446,84009,346925,1679.99,$,2021-03-12 23:13:26.632881,TranStatus.F
126-VYY-733765,725467,25693,1780.88,$,2021-06-16 23:13:26.632881,TranStatus.C
516-NBR-180561,67320,338300,1907.66,$,2023-06-26 23:13:26.632881,TranStatus.P
447-ACA-819618,923633,866373,2025.06,$,2021-11-23 23:13:26.632881,TranStatus.P
093-EXM-587285,266531,847825,2358.86,$,2021-06-23 23:13:26.632881,TranStatus.C
766-ERU-373672,975050,380651,1196.09,$,2021-11-27 23:13:26.632881,TranStatus.P
114-DQE-713186,338531,579037,1459.46,$,2022-02-14 23:13:26.632881,TranStatus.P
199-EBR-994399,584506,739346,787.41,$,2021-06-17 23:13:26.632881,TranStatus.C
638-ZTV-597599,35890,916074,2082.75,$,2022-10-13 23:13:26.632881,TranStatus.F
196-QGM-959070,874646,117310,1853.51,$,2022-01-14 23:13:26.632881,TranStatus.P
932-ZCL-148386,826938,395457,2180.03,$,2021-07-16 23:13:26.632881,TranStatus.F
859-SLZ-762753,174847,830724,460.12,$,2021-03-10 23:13:26.632881,TranStatus.P
293-AAN-104294,442847,453591,483.68,$,2023-07-20 23:13:26.632881,TranStatus.F
143-LFD-799926,814421,285771,2274.22,$,2024-02-27 23:13:26.632881,TranStatus.F
945-LUK-718400,588345,7833,230.17,$,2023-10-31 23:13:26.632881,TranStatus.P
809-PBK-332754,500778,913902,2130.44,$,2023-05-16 23:13:26.632881,TranStatus.P
795-QKR-450251,890261,4666,1911.2,$,2023-03-07 23:13:26.632881,TranStatus.C
213-KFG-389804,73197,680453,2210.32,$,2023-06-24 23:13:26.632881,TranStatus.F
290-LRQ-579046,842912,318002,2311.86,$,2021-09-24 23:13:26.632881,TranStatus.F
923-ANP-951413,101151,398011,1179.75,$,2021-12-24 23:13:26.632881,TranStatus.C
146-QER-303114,125154,34021,2372.69,$,2021-10-20 23:13:26.632881,TranStatus.P
984-QYI-903693,805257,322369,841.65,$,2022-01-17 23:13:26.632881,TranStatus.P
671-QIV-599667,155010,983226,1708.4,$,2022-06-24 23:13:26.632881,TranStatus.P
554-ZOZ-498156,268988,482699,1682.24,$,2022-04-18 23:13:26.632881,TranStatus.C
545-LTE-218130,470466,191499,1725.43,$,2024-02-14 23:13:26.632881,TranStatus.C
535-KLC-498249,594000,326831,966.19,$,2022-02-08 23:13:26.632881,TranStatus.C
939-YTZ-333595,36649,52565,1731.25,$,2023-11-08 23:13:26.632881,TranStatus.F
460-DSF-241503,266993,259174,1912.86,$,2023-09-03 23:13:26.632881,TranStatus.F
077-ERG-408983,553180,851698,1618.9,$,2021-05-09 23:13:26.632881,TranStatus.P
894-ADG-407896,56294,828658,1438.53,$,2023-08-06 23:13:26.632881,TranStatus.C
703-XVK-501843,853394,756395,2138.5,$,2023-10-08 23:13:26.632881,TranStatus.P
676-SRZ-373216,926657,460507,1573.74,$,2022-09-16 23:13:26.632881,TranStatus.P
553-AFM-367507,176445,239492,1320.78,$,2021-06-06 23:13:26.632881,TranStatus.P
952-ANU-518933,266928,837046,874.26,$,2021-03-11 23:13:26.632881,TranStatus.C
837-WJI-405990,372986,765840,934.96,$,2021-12-28 23:13:26.632881,TranStatus.C
617-QRD-81635,216738,650671,494.83,$,2021-03-10 23:13:26.632881,TranStatus.C
762-YEZ-548978,286048,45039,1633.89,$,2022-10-05 23:13:26.632881,TranStatus.F
664-JTU-403035,595564,143954,2000.27,$,2022-06-03 23:13:26.632881,TranStatus.P
149-ZAC-272901,276156,135299,1217.01,$,2023-07-19 23:13:26.632881,TranStatus.F
929-PUS-212385,79183,686518,1520.74,$,2023-04-17 23:13:26.632881,TranStatus.F
519-XLX-166936,338949,17114,1866.33,$,2022-11-03 23:13:26.632881,TranStatus.F
179-JSJ-703699,17498,138774,955.8,$,2021-07-30 23:13:26.632881,TranStatus.F
599-AEG-298523,30529,482922,598.1,$,2023-06-11 23:13:26.632881,TranStatus.C
237-EQK-445293,640289,551844,1340.25,$,2023-08-25 23:13:26.632881,TranStatus.C
928-UUH-391604,620241,140769,1317.15,$,2023-10-28 23:13:26.632881,TranStatus.P
089-NEZ-856007,456798,149915,1617.45,$,2022-08-31 23:13:26.632881,TranStatus.C
761-IJI-101611,651396,739494,999.68,$,2022-05-04 23:13:26.632881,TranStatus.F
108-QQN-205358,298818,112487,1066.72,$,2021-10-10 23:13:26.632881,TranStatus.C
001-AYH-995102,83537,185205,1455.56,$,2021-07-24 23:13:26.632881,TranStatus.C
213-MUZ-337497,519148,677738,1365.36,$,2023-01-14 23:13:26.632881,TranStatus.P
593-KRG-635758,521254,55089,1938.1,$,2022-05-06 23:13:26.632881,TranStatus.P
634-JYH-435541,468288,776078,1292.52,$,2022-02-06 23:13:26.632881,TranStatus.P
209-LCB-588161,762958,383116,507.19,$,2023-07-15 23:13:26.632881,TranStatus.F
387-RUC-409768,781802,9125,784.9,$,2022-12-08 23:13:26.632881,TranStatus.F
129-YZQ-3247,523141,176785,807.13,$,2023-08-14 23:13:26.632881,TranStatus.P
456-TGM-430120,584173,489837,1769.61,$,2023-05-13 23:13:26.632881,TranStatus.C
968-YZS-12519,838752,569746,1178.98,$,2024-02-07 23:13:26.632881,TranStatus.P
967-YPD-786785,813046,941828,569.47,$,2023-06-07 23:13:26.632881,TranStatus.F
937-QLX-148130,556123,187064,225.34,$,2023-06-02 23:13:26.632881,TranStatus.C
686-OAB-700832,931992,566899,1126.3,$,2021-09-27 23:13:26.632881,TranStatus.F
093-EUI-58698,545158,799983,497.56,$,2022-03-25 23:13:26.632881,TranStatus.P
509-SWE-293681,915313,455369,638.45,$,2022-01-12 23:13:26.632881,TranStatus.F
961-KIE-221750,69053,52325,982.7,$,2021-03-09 23:13:26.632881,TranStatus.F
673-JTQ-241828,767592,330874,1650.03,$,2023-05-09 23:13:26.632881,TranStatus.F
504-JJV-259935,688655,496415,462.65,$,2024-02-25 23:13:26.632881,TranStatus.F
924-VYL-811368,484520,920821,470.06,$,2021-08-01 23:13:26.632881,TranStatus.C
632-OLP-689461,493578,261002,385.03,$,2021-12-25 23:13:26.632881,TranStatus.P
321-NFX-284436,4972,153392,1938.3,$,2021-03-23 23:13:26.632881,TranStatus.P
037-LKT-792491,205517,430244,2389.62,$,2023-03-28 23:13:26.632881,TranStatus.P
228-BUP-655386,892599,414856,2385.97,$,2021-06-22 23:13:26.632881,TranStatus.P
360-GNG-895861,672253,424106,1714.48,$,2021-05-31 23:13:26.632881,TranStatus.F
343-NBX-610728,795284,7335,1371.14,$,2022-07-12 23:13:26.632881,TranStatus.F
391-XIJ-667402,245595,130045,773.64,$,2021-04-17 23:13:26.632881,TranStatus.C
340-OAY-708935,667745,512199,857.08,$,2021-10-01 23:13:26.632881,TranStatus.F
746-EQA-544868,898726,882566,810.96,$,2022-05-20 23:13:26.632881,TranStatus.C
736-MXL-413526,883337,925352,2003.47,$,2021-12-27 23:13:26.632881,TranStatus.F
438-SSI-558567,823214,867722,1067.62,$,2021-02-06 23:13:26.632881,TranStatus.F
812-MHN-236844,487349,689147,642.04,$,2021-09-26 23:13:26.632881,TranStatus.C
563-TZF-382027,881949,406414,1941.22,$,2021-11-04 23:13:26.632881,TranStatus.C
171-IPV-593634,238514,199035,1357.25,$,2023-03-13 23:13:26.632881,TranStatus.P
750-NTD-923814,292600,169311,2439.99,$,2023-12-15 23:13:26.632881,TranStatus.C
487-BDG-746139,179015,99545,1403.73,$,2022-04-08 23:13:26.632881,TranStatus.C
432-EJI-399549,869938,380620,2489.68,$,2023-05-02 23:13:26.632881,TranStatus.P
101-ILF-604637,253317,652936,534.08,$,2023-10-16 23:13:26.632881,TranStatus.F
690-CWB-496148,254894,91170,776.45,$,2021-06-30 23:13:26.632881,TranStatus.C
465-LIH-417494,317006,562765,781.28,$,2022-12-14 23:13:26.632881,TranStatus.F
189-TBE-126359,206967,460950,748.41,$,2021-08-20 23:13:26.632881,TranStatus.C
587-PCQ-535075,192089,408738,2317.18,$,2021-09-12 23:13:26.632881,TranStatus.C
639-PFB-736619,716011,924793,1595.41,$,2022-05-09 23:13:26.632881,TranStatus.F
425-LPG-753385,359914,211266,542.71,$,2023-03-10 23:13:26.632881,TranStatus.F
904-ACQ-33605,642270,680534,1643.42,$,2023-02-17 23:13:26.632881,TranStatus.P
060-YAS-125748,706544,970625,1767.97,$,2021-05-31 23:13:26.632881,TranStatus.P
651-III-263202,97082,315639,2215.43,$,2024-01-05 23:13:26.632881,TranStatus.F
985-MYG-185880,785155,689427,1260.88,$,2021-04-23 23:13:26.632881,TranStatus.C
310-ZSD-449598,55798,25792,1491.62,$,2021-10-11 23:13:26.632881,TranStatus.F
363-ZRU-455393,568600,246767,1534.02,$,2023-07-05 23:13:26.632881,TranStatus.P
290-AFZ-337321,772890,902613,1763.26,$,2023-12-16 23:13:26.632881,TranStatus.F
569-LQM-768033,94086,873410,2415.82,$,2023-04-26 23:13:26.632881,TranStatus.P
762-NCL-141597,864257,442887,2147.27,$,2021-02-22 23:13:26.632881,TranStatus.F
028-VXT-774971,372043,442237,538.43,$,2022-10-06 23:13:26.632881,TranStatus.P
116-KLJ-917797,503329,47814,373.71,$,2022-08-04 23:13:26.632881,TranStatus.F
647-KWV-639014,149769,142391,629.31,$,2024-02-29 23:13:26.632881,TranStatus.F
448-JQS-216327,85048,492209,1189.28,$,2021-07-25 23:13:26.632881,TranStatus.F
224-TQT-245771,474462,925968,939.95,$,2021-09-21 23:13:26.632881,TranStatus.C
175-MEV-782722,631377,391204,2183.35,$,2022-09-01 23:13:26.632881,TranStatus.P
413-INM-638606,620086,48689,1811.97,$,2021-05-10 23:13:26.632881,TranStatus.P
915-WLN-438389,793402,171218,1109.77,$,2022-05-24 23:13:26.632881,TranStatus.P
165-WKL-533519,130865,823144,1272.97,$,2022-10-10 23:13:26.632881,TranStatus.C
672-ZXW-20209,390128,130152,302.31,$,2021-02-06 23:13:26.632881,TranStatus.C
970-HIZ-471149,193071,987448,1767.76,$,2023-05-05 23:13:26.632881,TranStatus.F
688-FVH-476776,81423,870549,724.95,$,2022-01-24 23:13:26.632881,TranStatus.F
757-JBV-115280,487204,616653,1527.82,$,2022-09-08 23:13:26.632881,TranStatus.F
633-XIQ-248830,351253,753159,1022.03,$,2023-10-20 23:13:26.632881,TranStatus.P
019-MQR-788167,580950,98815,519.27,$,2023-07-18 23:13:26.632881,TranStatus.P
113-JEP-164145,287155,453209,391.64,$,2022-01-14 23:13:26.632881,TranStatus.F
842-THZ-459673,593509,424964,1277.84,$,2024-01-23 23:13:26.632881,TranStatus.P
161-XER-396187,789166,823969,1702.27,$,2022-10-13 23:13:26.632881,TranStatus.P
359-CZH-850504,510426,69142,1603.41,$,2022-07-05 23:13:26.632881,TranStatus.F
305-QYB-729717,363792,713984,513.27,$,2023-10-04 23:13:26.632881,TranStatus.C
370-MMS-934319,435171,470724,1040.37,$,2022-04-20 23:13:26.632881,TranStatus.C
939-EKJ-618074,723901,162076,2001.59,$,2022-09-03 23:13:26.632881,TranStatus.F
201-SIC-44741,458071,251974,382.12,$,2022-01-12 23:13:26.632881,TranStatus.F
689-VFL-616779,300263,125558,856.76,$,2021-04-26 23:13:26.632881,TranStatus.C
197-ZYA-752109,643222,250430,2423.51,$,2022-11-16 23:13:26.632881,TranStatus.C
239-LNN-506480,522332,489398,645.1,$,2023-03-17 23:13:26.632881,TranStatus.C
474-VJC-386210,998893,593229,737.63,$,2023-08-23 23:13:26.632881,TranStatus.F
135-PEO-55724,508874,131397,2365.04,$,2021-09-07 23:13:26.632881,TranStatus.F
377-SER-223485,517629,518362,456.06,$,2024-02-02 23:13:26.632881,TranStatus.F
470-SCE-256410,217074,676356,800.71,$,2021-09-02 23:13:26.632881,TranStatus.F
716-QZU-303708,554607,99982,2183.57,$,2021-05-01 23:13:26.632881,TranStatus.F
294-VDN-994553,875244,574951,2378.77,$,2021-05-09 23:13:26.632881,TranStatus.C
597-GOF-103492,289716,959959,1379.08,$,2021-02-28 23:13:26.632881,TranStatus.C
188-VXP-164633,819407,595582,2206.28,$,2022-03-10 23:13:26.632881,TranStatus.P
187-ETV-941620,52898,97940,2115.8,$,2023-08-19 23:13:26.632881,TranStatus.F
226-DHE-690279,146484,756479,1421.23,$,2022-10-19 23:13:26.632881,TranStatus.F
694-ZEZ-782832,278587,623682,1340.36,$,2023-03-17 23:13:26.632881,TranStatus.P
428-ZQA-644376,520857,616563,260.04,$,2023-05-23 23:13:26.632881,TranStatus.P
382-MWX-802276,987337,669606,1197.36,$,2023-08-22 23:13:26.632881,TranStatus.F
428-XOI-405181,591366,984850,1017.66,$,2022-03-10 23:13:26.632881,TranStatus.P
217-LGS-411669,79215,568491,2083.79,$,2022-12-24 23:13:26.632881,TranStatus.F
352-MEE-360972,163174,246236,1802.09,$,2024-02-13 23:13:26.632881,TranStatus.F
346-XTP-100039,450878,174579,1552.22,$,2023-07-29 23:13:26.632881,TranStatus.F
290-KMG-875069,413206,363275,1202.33,$,2021-07-14 23:13:26.632881,TranStatus.C
201-BOQ-73006,946509,818854,2072.38,$,2023-08-31 23:13:26.632881,TranStatus.F
868-BOK-865123,270910,823258,2060.21,$,2022-02-22 23:13:26.632881,TranStatus.F
591-EKS-158159,641330,332431,2372.34,$,2024-02-12 23:13:26.632881,TranStatus.C
478-QNR-209670,224526,839049,229.84,$,2021-12-23 23:13:26.632881,TranStatus.P
478-YUE-487708,191243,573128,2085.49,$,2023-05-16 23:13:26.632881,TranStatus.C
418-CYD-322925,252561,579425,1454.01,$,2021-11-04 23:13:26.632881,TranStatus.F
305-HMQ-808128,455187,639019,794.33,$,2021-02-12 23:13:26.632881,TranStatus.P
044-KCB-100010,924197,8652,2148.88,$,2022-04-01 23:13:26.632881,TranStatus.C
910-FLS-500130,580285,642085,1565.48,$,2021-11-18 23:13:26.632881,TranStatus.P
186-ISO-498048,420719,145490,1343.41,$,2022-10-06 23:13:26.632881,TranStatus.C
096-QJM-819763,838740,236378,1929.8,$,2021-07-25 23:13:26.632881,TranStatus.P
670-NRJ-365270,34852,924569,440.5,$,2024-03-09 23:13:26.632881,TranStatus.P
486-KLS-87609,780803,397518,1181.09,$,2021-09-23 23:13:26.632881,TranStatus.F
466-IUI-292148,582677,340048,1358.1,$,2022-04-13 23:13:26.632881,TranStatus.P
477-UOY-608754,720846,950452,806.8,$,2023-12-04 23:13:26.632881,TranStatus.F
890-SHC-842652,435962,290487,401.59,$,2022-03-11 23:13:26.632881,TranStatus.C
576-HMO-251687,274896,295123,714.15,$,2022-07-15 23:13:26.632881,TranStatus.C
179-QAP-113944,427381,924065,475.62,$,2021-07-01 23:13:26.632881,TranStatus.F
127-EZU-243808,772574,527966,2218.79,$,2023-09-25 23:13:26.632881,TranStatus.C
798-BRP-399474,958442,381898,594.55,$,2022-05-16 23:13:26.632881,TranStatus.F
296-HIK-343500,639076,227582,596.08,$,2023-07-28 23:13:26.632881,TranStatus.C
877-LAX-18649,102377,316162,2021.06,$,2022-10-09 23:13:26.632881,TranStatus.P
876-LHD-635980,918299,411847,2135.04,$,2024-01-18 23:13:26.632881,TranStatus.P
627-CRY-879761,719279,78824,1130.09,$,2022-03-26 23:13:26.632881,TranStatus.F
803-CSP-184986,967946,967310,1407.87,$,2021-08-22 23:13:26.632881,TranStatus.C
715-OKF-191243,864106,277067,1039.3,$,2023-06-03 23:13:26.632881,TranStatus.C
756-MKF-970790,437463,110262,1887.76,$,2021-08-12 23:13:26.632881,TranStatus.P
484-KLK-9647,967034,225478,1266.86,$,2023-05-25 23:13:26.632881,TranStatus.P
619-ZDI-640783,997807,50328,1685.62,$,2022-05-28 23:13:26.632881,TranStatus.C
912-PRO-976159,328265,710132,1297.7,$,2024-03-09 23:13:26.632881,TranStatus.P
372-YZR-21271,79679,521396,1171.32,$,2023-10-08 23:13:26.632881,TranStatus.P
458-ROP-808466,285499,441413,1133.53,$,2023-12-01 23:13:26.632881,TranStatus.P
141-ULN-122839,294289,213847,901.64,$,2024-01-31 23:13:26.632881,TranStatus.P
006-MFJ-259585,687874,242020,1208.48,$,2023-03-23 23:13:26.632881,TranStatus.C
755-EAE-486219,300880,359536,1688.42,$,2022-07-01 23:13:26.632881,TranStatus.F
465-QAM-239876,649250,98557,2244.53,$,2021-08-28 23:13:26.632881,TranStatus.P
915-GPP-813353,659884,455406,1890.87,$,2022-10-03 23:13:26.632881,TranStatus.C
931-CSX-377070,552193,674335,568.09,$,2024-01-08 23:13:26.632881,TranStatus.F
442-ZLJ-78659,381983,377243,2405.72,$,2021-10-20 23:13:26.632881,TranStatus.C
821-KJW-152891,871563,618531,2375.65,$,2022-04-08 23:13:26.632881,TranStatus.C
