order_id,order_date,customer_id,total_order_amount,order_discount_pct,final_order_amount,customer_name,customer_country,customer_city,customer_state,customer_credit_rating,customer_premium_flag
ORD#91022578,2021-06-03 01:39:21.479595,41304,2231.85,12,1964.028,50348,Antarctica,University Place,Ohio,940.56,True
ORD#91022791,2017-06-02 23:14:21.479606,209775,1048.39,0,1048.39,199465,Cook Islands,Morton Grove,Ohio,774.93,False
ORD#91023005,2018-03-13 19:42:21.479616,158461,4717.54,15,4009.909,55472,Turkey,Long Beach,Delaware,898.11,False
ORD#91023220,2023-07-16 00:39:21.479626,136746,516.88,0,516.88,67164,Guatemala,Moraga,North Dakota,319.38,True
ORD#91023436,2020-09-26 04:17:21.479636,175027,900.92,0,900.92,149683,Turks & Caicos Islands,Dubuque,Ohio,643.02,True
ORD#91023653,2023-11-16 18:17:21.479646,17944,4819.77,15,4096.8045,164654,South Korea,Palos Hills,Idaho,664.69,True
ORD#91023871,2016-01-18 02:15:21.479656,63136,1334.06,0,1334.06,174260,South Georgia & South Sandwich Islands,Hopewell,New Jersey,206.44,True
ORD#91024090,2017-11-29 06:47:21.479666,51649,2919.79,0,2919.79,129312,Sierra Leone,Saratoga Springs,New York,491.49,True
ORD#91024310,2021-01-01 10:34:21.479676,165331,4839.17,15,4113.2945,96401,New Caledonia,Godfrey,New Jersey,891.81,False
ORD#91024531,2018-09-02 09:02:21.479686,71263,1972.4,0,1972.4,196910,Dominican Republic,Lubbock,Minnesota,485.88,False
ORD#91024753,2018-03-19 11:23:21.479696,44317,1599.27,0,1599.27,84024,Isle of Man,Tooele,Washington,459.31,True
ORD#91024976,2015-12-18 01:18:21.479707,42851,2542.32,0,2542.32,117403,El Salvador,Compton,Tennessee,796.25,False
ORD#91025200,2023-05-03 16:35:21.479718,10249,2790.44,0,2790.44,65278,Mayotte,Angleton,Alabama,345.89,True
ORD#91025425,2023-01-05 19:10:21.479732,70673,4948.84,25,3711.63,217116,Philippines,Bethany,New York,989.6,False
ORD#91025651,2015-12-10 05:11:21.479746,55691,569.25,0,569.25,167818,Aruba,Westerville,Kansas,329.15,False
ORD#91025878,2023-09-02 02:25:21.479757,57961,2800.23,0,2800.23,9544,United States,Hutchinson,Maryland,424.01,False
ORD#91026106,2023-02-09 13:26:21.479769,205891,4381.45,15,3724.2325,203834,Kazakhstan,Columbia,Delaware,435.77,True
ORD#91026335,2021-08-14 21:00:21.479780,106636,741.18,0,741.18,101455,Nauru,Andover,Maine,352.93,True
ORD#91026565,2024-09-04 07:16:21.479791,34593,3759.38,10,3383.442,127624,Antarctica,Daytona Beach,Indiana,353.37,False
ORD#91026796,2023-09-29 10:13:21.479802,161241,3832.03,10,3448.827,26207,Cocos,Stillwater,New Jersey,272.24,True
ORD#91027028,2016-05-03 05:07:21.479814,117196,725.74,0,725.74,57712,Svalbard & Jan Mayen,Passaic,Florida,110.0,True
ORD#91027261,2018-08-21 22:37:21.479830,5324,4461.8,25,3346.3500000000004,114729,Jamaica,Northbrook,Nebraska,924.61,True
ORD#91027495,2018-06-05 10:57:21.479842,84006,2261.29,0,2261.29,20326,Honduras,Coon Rapids,Georgia,588.91,True
ORD#91027730,2021-09-25 11:44:21.479853,9237,4356.63,15,3703.1355,26248,Costa Rica,Lauderdale Lakes,Alaska,681.2,True
ORD#91027966,2017-08-01 08:52:21.479865,179672,1412.41,0,1412.41,56733,Dominican Republic,Valley Stream,Connecticut,363.48,True
ORD#91028203,2022-04-30 16:16:21.479876,208846,3940.41,10,3546.369,205869,Djibouti,Woodland,New York,509.62,False
ORD#91028441,2016-11-27 00:39:21.479888,56015,463.7,0,463.7,211105,Turkey,Matteson,Arizona,717.27,True
ORD#91028680,2017-03-08 01:47:21.479899,119663,303.12,0,303.12,212308,Nepal,Mint Hill,Connecticut,420.72,True
ORD#91028920,2016-12-24 15:19:21.479911,90402,3049.62,10,2744.658,91211,Nauru,Lansing,North Dakota,530.03,False
ORD#91029161,2023-05-11 05:35:21.479922,9187,2446.67,0,2446.67,156833,Grenada,Radcliff,Washington,529.95,True
ORD#91029403,2019-05-14 22:30:21.479934,135805,1730.86,0,1730.86,199353,Caribbean Netherlands,Bullhead City,Virginia,347.89,False
ORD#91029646,2020-01-19 17:35:21.479945,92686,4759.64,15,4045.694,155476,Lebanon,Neenah,Maryland,342.65,True
ORD#91029890,2020-07-08 16:30:21.479957,173663,701.53,0,701.53,130378,South Africa,New Iberia,Montana,332.16,False
ORD#91030135,2017-06-22 08:07:21.479968,64891,542.25,0,542.25,9221,Belarus,Missouri City,Louisiana,470.33,True
ORD#91030381,2022-03-28 20:42:21.479980,161002,1305.3,0,1305.3,204784,United Kingdom,Middletown,Wyoming,497.19,False
ORD#91030628,2023-02-07 21:21:21.479991,218651,4618.51,15,3925.7335,88917,Yemen,Niagara Falls,Wyoming,725.63,True
ORD#91030876,2015-07-21 03:42:21.480003,97000,1949.99,0,1949.99,191985,Malawi,Fairborn,North Carolina,168.43,False
ORD#91031125,2020-08-27 02:26:21.480014,214737,4623.83,15,3930.2555,218409,Sweden,Fair Lawn,Illinois,557.7,True
ORD#91031375,2015-08-23 03:24:21.480025,121691,1415.48,0,1415.48,207653,Hong Kong SAR China,Pleasant Grove,Indiana,753.17,False
ORD#91031626,2023-01-15 03:14:21.480036,215811,4947.38,15,4205.273,43491,St. Lucia,Statesville,Oregon,670.51,True
ORD#91031878,2017-08-03 08:34:21.480048,124451,354.74,0,354.74,42281,South Africa,Great Falls,Kansas,683.42,True
ORD#91032131,2022-07-16 12:52:21.480059,72978,2678.05,12,2356.684,196805,Western Sahara,Logan,New York,967.81,True
ORD#91032385,2019-02-15 05:54:21.480072,213270,2142.85,0,2142.85,79091,United Kingdom,Overland Park,Kansas,644.67,False
ORD#91032640,2021-03-09 07:38:21.480084,166617,1618.4,0,1618.4,154843,Fiji,Pleasanton,Maryland,147.6,True
ORD#91032896,2024-03-10 04:54:21.480095,112000,2842.95,0,2842.95,93246,Montenegro,Sulphur,New Jersey,407.96,False
ORD#91033153,2024-11-02 12:22:21.480108,80540,3208.47,10,2887.623,198679,Aruba,Huntington Beach,Maine,244.12,False
ORD#91033411,2016-11-16 14:40:21.480119,105953,4186.42,15,3558.457,78816,Sweden,Livonia,Delaware,414.01,False
ORD#91033670,2017-09-29 09:39:21.480130,199187,2634.03,12,2317.9464000000003,70603,Chile,McMinnville,Nebraska,959.43,False
ORD#91033930,2023-10-26 03:21:21.480142,138088,1321.0,0,1321.0,136440,Martinique,Bensenville,Illinois,702.78,True
ORD#91034191,2019-05-29 22:14:21.480153,181885,3312.73,10,2981.457,28462,Malaysia,Queen Creek,Massachusetts,703.52,True
ORD#91034453,2017-07-25 04:33:21.480164,98775,2249.65,0,2249.65,174485,Equatorial Guinea,Puyallup,South Carolina,516.54,True
ORD#91034716,2022-03-17 14:57:21.480175,134797,386.58,0,386.58,10227,Fiji,West Chester,Wisconsin,587.07,True
ORD#91034980,2019-10-26 12:58:21.480187,182528,3735.67,20,2988.536,60911,Haiti,Alhambra,Utah,994.85,False
ORD#91035245,2020-09-04 02:57:21.480197,55115,1331.66,0,1331.66,66298,Jersey,Scranton,Maryland,123.56,False
ORD#91035511,2020-09-22 20:15:21.480207,155477,2357.13,0,2357.13,198597,Sierra Leone,Waukesha,Texas,379.63,False
ORD#91035778,2019-12-14 14:54:21.480217,117448,771.5,0,771.5,135574,Guinea-Bissau,Queen Creek,West Virginia,131.32,False
ORD#91036046,2018-02-04 07:45:21.480228,23107,4790.79,25,3593.0925,60617,Gibraltar,Anniston,Iowa,911.8,True
ORD#91036315,2023-04-07 15:45:21.480239,32096,2648.19,0,2648.19,100933,Liechtenstein,Burnsville,Idaho,430.66,True
ORD#91036585,2022-02-17 14:15:21.480249,164197,3865.04,10,3478.536,191672,Libya,Ossining,South Dakota,142.19,False
ORD#91036856,2020-12-03 04:20:21.480259,68897,1241.57,0,1241.57,7506,Congo - Brazzaville,Stephenville,Connecticut,183.91,True
ORD#91037128,2016-11-16 11:22:21.480269,114323,554.01,0,554.01,43558,Romania,Brandon,Alabama,425.96,True
ORD#91037401,2015-06-12 02:37:21.480279,87801,574.37,0,574.37,78905,Kuwait,Big Spring,Mississippi,704.2,False
ORD#91037675,2021-04-19 06:20:21.480289,72195,1791.2,0,1791.2,203841,Montenegro,St. Peters,West Virginia,123.09,True
ORD#91037950,2024-06-24 18:46:21.480299,47091,4277.45,15,3635.8325,217469,Gambia,West Allis,New Mexico,692.82,False
ORD#91038226,2020-11-07 08:44:21.480309,161440,529.68,0,529.68,127080,Albania,Solon,Massachusetts,109.33,True
ORD#91038503,2022-01-20 23:42:21.480319,43682,642.57,0,642.57,102686,St. Lucia,Bradenton,Pennsylvania,669.91,True
ORD#91038781,2022-10-24 04:15:21.480329,135899,4019.92,15,3416.932,178055,Laos,Hallandale Beach,New Jersey,876.11,False
ORD#91039060,2017-01-17 10:55:21.480341,48483,4152.67,15,3529.7695,195738,Portugal,Wisconsin Rapids,South Carolina,697.67,True
ORD#91039340,2016-11-03 00:00:21.480356,11359,306.73,0,306.73,36272,Singapore,Lynchburg,Montana,592.04,False
ORD#91039621,2021-02-12 06:23:21.480368,182715,2462.31,12,2166.8328,12963,Guam,Honolulu,Arizona,860.1,False
ORD#91039903,2023-05-08 08:29:21.480380,18855,4880.92,15,4148.782,201474,Solomon Islands,Gastonia,South Carolina,299.57,True
ORD#91040186,2018-04-13 12:55:21.480392,71190,4389.0,15,3730.65,75788,St. Helena,Cedar City,Rhode Island,139.88,False
ORD#91040470,2021-11-13 23:36:21.480403,64433,4680.8,15,3978.68,45148,Swaziland,Lewiston,Nebraska,310.61,True
ORD#91040755,2021-06-20 23:44:21.480414,204023,2643.75,0,2643.75,55891,Bulgaria,Carson City,Alaska,711.64,True
ORD#91041041,2016-08-01 09:41:21.480426,2804,2771.3,0,2771.3,39723,Malawi,Sand Springs,Tennessee,664.92,False
ORD#91041328,2021-11-09 00:05:21.480437,6228,3890.34,10,3501.306,183133,Nigeria,Pasco,New Mexico,653.3,False
ORD#91041616,2015-05-14 23:29:21.480449,194964,4185.53,15,3557.7005,6793,Sint Maarten,Midvale,Iowa,318.0,False
ORD#91041905,2021-11-04 23:32:21.480460,189913,4204.13,15,3573.5105000000003,122234,Guinea-Bissau,Oakley,Vermont,591.35,False
ORD#91042195,2020-08-03 14:38:21.480471,26314,4584.39,25,3438.2925000000005,63557,Bahamas,Sandy Springs,North Carolina,984.8,False
ORD#91042486,2023-04-04 22:29:21.480484,88242,3652.62,10,3287.358,76231,Liechtenstein,Menomonee Falls,Hawaii,673.84,False
ORD#91042778,2016-03-19 23:08:21.480496,6613,4145.23,15,3523.4455,151907,Pakistan,Cottage Grove,Arizona,228.46,True
ORD#91043071,2017-01-25 06:52:21.480507,115991,274.07,0,274.07,50137,Greenland,Rockville Centre,Idaho,970.3,True
ORD#91043365,2020-09-21 00:24:21.480519,40707,1503.98,0,1503.98,195051,St. Pierre & Miquelon,Nampa,Virginia,518.82,True
ORD#91043660,2021-10-14 15:32:21.480530,11137,3563.86,20,2851.088,127811,St. Pierre & Miquelon,Lauderdale Lakes,Oklahoma,938.29,False
ORD#91043956,2015-12-15 06:55:21.480542,69028,1155.43,0,1155.43,56209,Bangladesh,Godfrey,Vermont,593.0,False
ORD#91044253,2021-05-21 20:32:21.480554,166428,2484.94,12,2186.7472,118637,British Indian Ocean Territory,Placentia,Oregon,934.1,False
ORD#91044551,2021-09-22 01:22:21.480565,89979,460.85,0,460.85,7452,Sri Lanka,Ferguson,Connecticut,125.93,True
ORD#91044850,2022-03-22 06:52:21.480577,10768,1440.37,0,1440.37,78166,Hungary,Eustis,Connecticut,842.39,True
ORD#91045150,2021-10-28 09:29:21.480588,184801,907.56,0,907.56,207565,Fiji,Portland,Nevada,163.19,True
ORD#91045451,2017-02-15 05:16:21.480600,34538,562.86,0,562.86,178384,Madagascar,Northport,Connecticut,752.23,False
ORD#91045753,2019-03-19 02:38:21.480611,202095,684.09,0,684.09,93760,Fiji,Compton,Alaska,847.84,True
ORD#91046056,2023-10-25 02:51:21.480622,124975,4553.61,15,3870.5685,201118,Kyrgyzstan,Pocatello,California,215.42,False
ORD#91046360,2016-05-06 10:13:21.480634,129916,3666.04,10,3299.436,44090,Guyana,Richardson,Mississippi,357.73,True
ORD#91046665,2021-08-28 15:20:21.480645,109973,609.6,0,609.6,20668,United Arab Emirates,Wausau,West Virginia,639.17,True
ORD#91046971,2015-08-01 12:44:21.480656,76611,4243.97,15,3607.3745,200233,Sweden,Ponca City,Indiana,564.94,False
ORD#91047278,2020-06-30 08:31:21.480667,40330,930.05,0,930.05,61807,Réunion,Prescott Valley,Vermont,582.22,False
ORD#91047586,2019-03-15 23:37:21.480679,198036,4928.66,25,3696.495,68847,Uzbekistan,Palm Bay,Hawaii,917.17,True
ORD#91047895,2018-12-14 11:34:21.480696,208097,3941.75,20,3153.4,51778,Norfolk Island,Holland,North Carolina,971.1,True
ORD#91048205,2021-07-03 13:11:21.480707,143000,4153.71,15,3530.6535,199434,Moldova,Meridian,Alaska,300.41,False
ORD#91048516,2016-07-24 22:39:21.480719,156765,4917.13,15,4179.5605000000005,111313,Canary Islands,Pensacola,Delaware,260.22,False
ORD#91048828,2019-01-08 10:02:21.480730,168875,1303.28,0,1303.28,76927,Trinidad & Tobago,Bell Gardens,South Carolina,830.54,False
ORD#91049141,2020-02-15 05:30:21.480742,164075,1264.48,0,1264.48,176305,Benin,Highland Park,New Mexico,429.58,True
ORD#91049455,2017-03-12 01:46:21.480753,3775,381.27,0,381.27,150859,Central African Republic,Tampa,Kentucky,468.52,True
ORD#91049770,2015-12-18 00:02:21.480764,215227,2168.29,12,1908.0952,186570,Botswana,Havelock,Alaska,858.75,True
ORD#91050086,2015-06-04 16:23:21.480776,47609,3139.39,10,2825.451,14145,U.S. Virgin Islands,Titusville,Kansas,563.22,False
ORD#91050403,2020-01-26 05:06:21.480787,28226,1409.09,0,1409.09,176316,Bahamas,Sparks,North Carolina,997.12,False
ORD#91050721,2019-04-09 01:21:21.480798,158234,2818.11,12,2479.9368,3089,Panama,Wadsworth,Indiana,841.35,False
ORD#91051040,2020-01-19 02:30:21.480808,185245,619.09,0,619.09,160969,Bahrain,Albertville,Texas,594.82,True
ORD#91051360,2018-03-09 11:17:21.480818,81745,909.23,0,909.23,187331,Burkina Faso,Camarillo,Georgia,960.64,False
ORD#91051681,2018-11-29 23:43:21.480828,12775,3942.77,10,3548.493,117996,Greenland,Atascadero,Tennessee,452.43,False
ORD#91052003,2021-12-07 06:50:21.480840,24878,2938.3,0,2938.3,40403,Sierra Leone,Cedar Hill,Missouri,509.37,True
ORD#91052326,2016-03-23 06:43:21.480850,137376,1295.61,0,1295.61,123684,Pakistan,Farragut,North Dakota,770.53,True
ORD#91052650,2019-08-10 22:26:21.480860,53875,2092.87,0,2092.87,15331,Suriname,Morgantown,Missouri,450.94,True
ORD#91052975,2021-06-05 18:06:21.480870,173565,1382.87,0,1382.87,91523,Uganda,West Fargo,Washington,731.57,True
ORD#91053301,2020-10-06 04:40:21.480880,63605,2489.07,0,2489.07,157562,Guadeloupe,Pittsburgh,Minnesota,499.57,True
ORD#91053628,2023-06-07 12:23:21.480890,131799,2040.38,0,2040.38,212246,South Africa,Pico Rivera,Oregon,263.77,True
ORD#91053956,2017-03-10 20:04:21.480900,190794,4400.38,15,3740.323,65329,Argentina,Saratoga,Washington,466.06,True
ORD#91054285,2017-11-30 07:43:21.480910,154323,1969.52,0,1969.52,190217,Papua New Guinea,Saginaw,Alaska,605.02,False
ORD#91054615,2022-02-11 23:24:21.480920,101290,2935.44,12,2583.1872000000003,161929,Rwanda,Jonesboro,Texas,982.66,True
ORD#91054946,2017-08-17 18:17:21.480930,161735,4415.27,15,3752.9795,132016,Australia,Ankeny,Michigan,723.1,True
ORD#91055278,2021-05-10 01:26:21.480940,144598,1215.15,0,1215.15,68256,Azerbaijan,De Land,Alaska,696.7,True
ORD#91055611,2021-10-11 08:47:21.480950,60639,2311.81,12,2034.3928,10562,Ethiopia,Hartford,New Hampshire,976.47,False
ORD#91055945,2022-03-28 01:39:21.480960,93113,3399.64,10,3059.676,73618,Ascension Island,Sanford,Arkansas,654.51,False
ORD#91056280,2018-09-30 07:28:21.480970,144615,3082.43,10,2774.187,99187,Niger,Albert Lea,Alaska,412.46,False
ORD#91056616,2015-11-03 22:45:21.480980,84526,410.33,0,410.33,5393,Austria,Willoughby,Ohio,984.29,True
ORD#91056953,2021-03-09 03:31:21.480990,161531,2591.73,0,2591.73,85443,Papua New Guinea,Goleta,Montana,715.7,False
ORD#91057291,2021-10-12 22:06:21.481000,3147,4299.78,15,3654.813,19614,Guinea-Bissau,Walker,Montana,883.43,True
ORD#91057630,2020-09-10 23:36:21.481012,100886,1455.07,0,1455.07,142945,Vatican City,Highland Village,Idaho,289.29,True
ORD#91057970,2016-10-01 21:23:21.481022,81804,2762.47,0,2762.47,5027,Moldova,Lemoore,Florida,223.04,True
ORD#91058311,2016-07-28 01:14:21.481032,216289,1836.76,0,1836.76,211683,St. Martin,Eau Claire,Virginia,867.64,True
ORD#91058653,2024-06-19 17:49:21.481042,219214,2761.91,0,2761.91,98808,Diego Garcia,Visalia,Missouri,436.3,True
ORD#91058996,2017-04-25 10:40:21.481051,5202,4813.58,15,4091.543,203970,Benin,Woodland,Wyoming,207.58,False
ORD#91059340,2020-11-18 20:33:21.481063,102483,2460.94,12,2165.6272,211205,Lithuania,Carlsbad,Vermont,852.14,False
ORD#91059685,2019-11-04 06:30:21.481073,85135,263.01,0,263.01,76199,Bulgaria,Taylor,North Dakota,167.54,False
ORD#91060031,2019-04-09 18:18:21.481083,12550,3858.65,20,3086.92,17991,Libya,Burlington,New York,895.74,False
ORD#91060378,2018-01-22 00:43:21.481093,117499,4762.68,25,3572.01,148256,Samoa,Springdale,Kansas,963.37,False
ORD#91060726,2021-01-01 05:17:21.481103,189344,3737.25,10,3363.525,191053,Bolivia,Kingman,Oregon,101.89,False
ORD#91061075,2018-07-05 02:49:21.481113,189730,462.41,0,462.41,209650,Russia,Porterville,Indiana,489.52,True
ORD#91061425,2023-10-06 08:12:21.481123,10021,1869.27,0,1869.27,204100,Philippines,Grand Rapids,Georgia,135.35,False
ORD#91061776,2015-09-13 16:32:21.481134,95452,2005.92,0,2005.92,55694,Papua New Guinea,Gladstone,Kansas,462.0,False
ORD#91062128,2021-06-14 17:36:21.481144,169674,2992.05,0,2992.05,8784,Côte d’Ivoire,Stephenville,Maryland,696.34,True
ORD#91062481,2022-01-15 13:32:21.481160,147933,2019.76,0,2019.76,106275,Kazakhstan,Winter Park,North Dakota,690.24,False
ORD#91062835,2017-12-23 16:28:21.481170,134039,1743.94,0,1743.94,155497,Macau SAR China,Lynbrook,North Carolina,907.39,True
ORD#91063190,2020-01-17 05:56:21.481180,40839,2241.88,12,1972.8544,208625,Mauritania,Federal Way,Arkansas,846.39,True
ORD#91063546,2016-12-26 08:55:21.481190,137808,2976.92,0,2976.92,104864,Northern Mariana Islands,West Haven,Vermont,368.43,False
ORD#91063903,2018-12-31 11:30:21.481201,59424,1796.65,0,1796.65,168563,Dominica,Issaquah,Pennsylvania,272.31,False
ORD#91064261,2020-09-29 02:54:21.481211,9725,4634.19,15,3939.0615,25831,Bahamas,Raytown,Wyoming,304.12,True
ORD#91064620,2024-01-26 19:15:21.481221,155685,3571.79,10,3214.611,93379,Sierra Leone,Coconut Creek,Oklahoma,777.83,True
ORD#91064980,2016-03-18 06:45:21.481231,57361,4527.96,15,3848.766,56736,San Marino,Cornelius,Massachusetts,640.89,False
ORD#91065341,2017-08-21 11:28:21.481241,189195,1383.07,0,1383.07,197718,Macau SAR China,Murrysville,Oklahoma,316.99,True
ORD#91065703,2018-06-12 04:31:21.481253,194142,4355.13,15,3701.8605,46413,China,Mandan,Ohio,896.54,True
ORD#91066066,2020-05-28 20:40:21.481267,162504,508.83,0,508.83,124924,Ghana,Norton Shores,New Mexico,675.12,False
ORD#91066430,2016-03-16 20:37:21.481280,39103,3277.62,10,2949.858,77199,Christmas Island,Holly Springs,Pennsylvania,553.83,True
ORD#91066795,2016-07-01 16:39:21.481292,17853,4984.88,25,3738.66,87183,Gambia,Carson City,Wyoming,968.12,False
ORD#91067161,2017-05-02 06:32:21.481303,141250,3587.96,10,3229.164,129603,Dominica,Laguna Woods,North Dakota,359.39,False
ORD#91067528,2021-11-23 02:03:21.481314,123192,3548.22,10,3193.398,99599,Romania,Pocatello,Florida,832.46,True
ORD#91067896,2022-08-25 06:08:21.481326,206882,1019.03,0,1019.03,44404,Austria,Sacramento,Tennessee,871.71,True
ORD#91068265,2019-05-02 22:41:21.481337,59649,3206.16,10,2885.544,118572,Macau SAR China,Brownsburg,New Jersey,764.25,True
ORD#91068635,2021-10-06 13:17:21.481348,213146,629.59,0,629.59,21794,Bulgaria,Lancaster,Minnesota,480.13,False
ORD#91069006,2018-11-26 08:32:21.481359,65122,3985.21,10,3586.6890000000003,100507,Czech Republic,Madison Heights,Arkansas,284.83,True
ORD#91069378,2024-08-14 23:19:21.481371,214652,3487.7,10,3138.93,82646,Samoa,Tukwila,Kentucky,542.44,True
ORD#91069751,2016-03-15 19:22:21.481382,87452,1750.27,0,1750.27,135262,Botswana,Jersey City,Virginia,195.57,True
ORD#91070125,2017-09-20 05:43:21.481394,20556,1897.26,0,1897.26,41743,Estonia,Hot Springs,Iowa,943.39,True
ORD#91070500,2021-09-24 13:41:21.481405,213461,3621.09,10,3258.981,29875,Norfolk Island,Cabot,Washington,767.06,True
ORD#91070876,2020-11-27 07:57:21.481416,188058,1243.89,0,1243.89,84199,Dominica,Brentwood,Kentucky,666.82,False
ORD#91071253,2021-08-12 13:16:21.481427,91551,2251.41,12,1981.2408,210414,New Zealand,Easley,North Carolina,916.28,True
ORD#91071631,2022-05-11 13:11:21.481439,5813,4996.27,15,4246.829500000001,187353,Swaziland,Howard,Alabama,843.63,False
ORD#91072010,2021-05-26 04:50:21.481450,190549,4448.56,15,3781.276,65542,Russia,East St. Louis,Pennsylvania,695.71,True
ORD#91072390,2020-04-08 08:51:21.481461,91877,1701.03,0,1701.03,169123,Tuvalu,McAllen,Maryland,753.72,False
ORD#91072771,2022-05-07 22:29:21.481473,44740,3304.99,10,2974.491,211766,Bermuda,Santa Ana,Maryland,316.75,False
ORD#91073153,2020-04-18 17:19:21.481485,17226,661.79,0,661.79,149480,United Arab Emirates,Gilroy,Kentucky,966.24,False
ORD#91073536,2023-02-16 09:34:21.481496,206340,1534.91,0,1534.91,94624,Faroe Islands,Dayton,Alabama,651.78,False
ORD#91073920,2016-09-30 19:47:21.481507,183981,4487.27,15,3814.1795,175125,Italy,Corpus Christi,Florida,533.96,True
ORD#91074305,2022-12-02 06:36:21.481519,40796,1666.6,0,1666.6,46652,Nauru,Nicholasville,Maine,141.66,False
ORD#91074691,2023-01-24 00:30:21.481531,165856,2196.72,0,2196.72,164540,Myanmar,Montebello,Mississippi,657.82,True
ORD#91075078,2024-12-08 17:52:21.481542,52823,3949.19,10,3554.271,143623,Mongolia,Bangor,Alabama,806.57,False
ORD#91075466,2016-12-11 20:25:21.481553,145664,2622.19,0,2622.19,85996,Anguilla,Hawthorne,Alaska,572.91,False
ORD#91075855,2016-08-23 03:58:21.481565,71431,1755.41,0,1755.41,92889,Micronesia,Holladay,New Jersey,905.11,False
ORD#91076245,2023-11-24 23:18:21.481576,81046,1670.7,0,1670.7,193961,Japan,Wisconsin Rapids,Oklahoma,477.39,True
ORD#91076636,2024-08-15 06:53:21.481587,29414,549.76,0,549.76,165645,Palestinian Territories,Norwalk,Massachusetts,402.82,False
