fc_id,fc_release_to_mfg_date,fc_release_to_mfg_count,fc_arrival_from_mfg_date,fc_arrival_from_mfg_count,fc_inspection_date,fc_mfg_facility_id,fc_release_to_shipment_date,mfg_facility_id,to_mfg_facility_arrival_date,from_mfg_facility_departure_date,mfg_facility_input_count,mfg_facility_output_count,mfg_facility_backlog_count,mfg_facility_product_capability_count
FC#116850,2024-04-16 09:37:36.887909,503,2024-04-28 09:37:36.887909,625,2022-10-28 20:39:36.887909,MFG_ID#697,2024-04-10 09:37:36.887909,MFG_ID#697,2024-04-18 09:37:36.887909,2024-04-20 09:37:36.887909,109239,103652,5587,99
FC#70694,2024-04-07 19:57:36.887919,233,2024-04-14 19:57:36.887919,64,2023-04-06 06:50:36.887919,MFG_ID#1784,2024-04-13 19:57:36.887919,MFG_ID#1784,2024-04-11 19:57:36.887919,2024-04-14 19:57:36.887919,179757,154401,25356,122
FC#176023,2015-12-03 12:11:36.887929,295,2015-12-10 12:11:36.887929,233,2022-05-16 06:49:36.887929,MFG_ID#701,2015-12-05 12:11:36.887929,MFG_ID#701,2015-12-06 12:11:36.887929,2015-12-08 12:11:36.887929,114954,69674,45280,81
FC#3389,2016-07-07 15:15:36.887939,788,2016-07-15 15:15:36.887939,14,2022-12-03 21:37:36.887939,MFG_ID#1997,2016-06-29 15:15:36.887939,MFG_ID#1997,2016-07-11 15:15:36.887939,2016-07-14 15:15:36.887939,114119,82102,32017,54
FC#186107,2023-09-24 03:15:36.887949,468,2023-10-03 03:15:36.887949,666,2022-07-21 19:45:36.887949,MFG_ID#968,2023-09-18 03:15:36.887949,MFG_ID#968,2023-09-26 03:15:36.887949,2023-09-29 03:15:36.887949,197007,183964,13043,89
FC#2052,2019-11-21 02:49:36.887959,976,2019-11-29 02:49:36.887959,110,2022-12-26 07:36:36.887959,MFG_ID#867,2019-11-11 02:49:36.887959,MFG_ID#867,2019-11-25 02:49:36.887959,2019-11-28 02:49:36.887959,98398,84109,14289,118
FC#153369,2019-10-02 05:57:36.887969,716,2019-10-12 05:57:36.887969,315,2024-08-17 02:13:36.887969,MFG_ID#504,2019-10-07 05:57:36.887969,MFG_ID#504,2019-10-04 05:57:36.887969,2019-10-06 05:57:36.887969,146638,139779,6859,114
FC#161678,2017-05-09 23:44:36.887978,835,2017-05-18 23:44:36.887978,25,2024-01-17 00:53:36.887978,MFG_ID#856,2017-05-23 23:44:36.887978,MFG_ID#856,2017-05-12 23:44:36.887978,2017-05-15 23:44:36.887978,102128,90098,12030,144
FC#137431,2018-04-06 01:31:36.887988,956,2018-04-16 01:31:36.887988,169,2021-04-26 02:44:36.887988,MFG_ID#717,2018-03-25 01:31:36.887988,MFG_ID#717,2018-04-10 01:31:36.887988,2018-04-13 01:31:36.887988,192625,187473,5152,150
FC#197907,2019-08-03 20:20:36.887998,81,2019-08-14 20:20:36.887998,522,2023-10-04 23:16:36.887998,MFG_ID#1597,2019-08-18 20:20:36.887998,MFG_ID#1597,2019-08-06 20:20:36.887998,2019-08-10 20:20:36.887998,149384,110712,38672,135
FC#164603,2020-04-06 03:51:36.888013,881,2020-04-14 03:51:36.888013,578,2022-10-29 04:37:36.888013,MFG_ID#734,2020-03-29 03:51:36.888013,MFG_ID#734,2020-04-09 03:51:36.888013,2020-04-12 03:51:36.888013,183290,173346,9944,61
FC#46583,2018-07-22 04:25:36.888023,993,2018-08-02 04:25:36.888023,229,2024-10-20 00:42:36.888023,MFG_ID#1096,2018-07-16 04:25:36.888023,MFG_ID#1096,2018-07-24 04:25:36.888023,2018-07-27 04:25:36.888023,94394,72056,22338,68
FC#23953,2024-01-12 16:50:36.888033,782,2024-01-21 16:50:36.888033,841,2021-10-23 06:10:36.888033,MFG_ID#780,2024-01-01 16:50:36.888033,MFG_ID#780,2024-01-16 16:50:36.888033,2024-01-18 16:50:36.888033,101038,71422,29616,82
FC#22350,2024-07-23 17:15:36.888043,900,2024-08-01 17:15:36.888043,126,2021-05-05 15:24:36.888043,MFG_ID#856,2024-06-30 17:15:36.888043,MFG_ID#856,2024-07-26 17:15:36.888043,2024-07-29 17:15:36.888043,156918,115656,41262,108
FC#161192,2018-01-06 08:01:36.888053,424,2018-01-18 08:01:36.888053,933,2023-11-21 07:32:36.888053,MFG_ID#1739,2018-01-06 08:01:36.888053,MFG_ID#1739,2018-01-08 08:01:36.888053,2018-01-09 08:01:36.888053,135728,109923,25805,86
FC#138919,2023-11-26 23:45:36.888063,949,2023-12-06 23:45:36.888063,535,2024-09-22 23:12:36.888063,MFG_ID#1161,2023-11-30 23:45:36.888063,MFG_ID#1161,2023-11-28 23:45:36.888063,2023-11-30 23:45:36.888063,82691,37931,44760,66
FC#129018,2023-03-26 00:53:36.888073,906,2023-04-05 00:53:36.888073,907,2023-06-16 01:10:36.888073,MFG_ID#999,2023-03-19 00:53:36.888073,MFG_ID#999,2023-03-28 00:53:36.888073,2023-04-01 00:53:36.888073,188070,160589,27481,135
FC#196806,2022-01-24 00:24:36.888091,261,2022-02-02 00:24:36.888091,298,2022-07-08 22:22:36.888091,MFG_ID#1406,2022-01-15 00:24:36.888091,MFG_ID#1406,2022-01-28 00:24:36.888091,2022-01-31 00:24:36.888091,102041,66710,35331,128
FC#40180,2022-01-16 17:20:36.888100,827,2022-01-27 17:20:36.888100,584,2021-03-31 19:02:36.888100,MFG_ID#563,2021-12-29 17:20:36.888100,MFG_ID#563,2022-01-20 17:20:36.888100,2022-01-21 17:20:36.888100,86951,52387,34564,133
FC#43240,2016-03-09 04:16:36.888110,236,2016-03-18 04:16:36.888110,805,2024-08-15 07:22:36.888110,MFG_ID#1267,2016-02-16 04:16:36.888110,MFG_ID#1267,2016-03-13 04:16:36.888110,2016-03-14 04:16:36.888110,99255,82434,16821,75
FC#105759,2018-07-06 22:09:36.888121,512,2018-07-16 22:09:36.888121,899,2024-12-31 14:04:36.888121,MFG_ID#645,2018-06-13 22:09:36.888121,MFG_ID#645,2018-07-08 22:09:36.888121,2018-07-09 22:09:36.888121,130895,99605,31290,89
FC#177139,2017-06-17 00:17:36.888132,473,2017-06-29 00:17:36.888132,176,2024-07-26 09:26:36.888132,MFG_ID#1101,2017-05-28 00:17:36.888132,MFG_ID#1101,2017-06-20 00:17:36.888132,2017-06-21 00:17:36.888132,88809,40917,47892,65
FC#102796,2021-02-09 01:44:36.888142,154,2021-02-21 01:44:36.888142,535,2022-05-12 06:27:36.888142,MFG_ID#1837,2021-02-03 01:44:36.888142,MFG_ID#1837,2021-02-13 01:44:36.888142,2021-02-14 01:44:36.888142,138490,122471,16019,87
FC#134749,2022-11-03 17:16:36.888152,267,2022-11-10 17:16:36.888152,738,2023-08-11 00:27:36.888152,MFG_ID#1341,2022-11-23 17:16:36.888152,MFG_ID#1341,2022-11-07 17:16:36.888152,2022-11-09 17:16:36.888152,161362,132843,28519,111
FC#32227,2018-05-19 21:47:36.888162,584,2018-05-26 21:47:36.888162,565,2021-07-01 05:01:36.888162,MFG_ID#1615,2018-05-15 21:47:36.888162,MFG_ID#1615,2018-05-21 21:47:36.888162,2018-05-24 21:47:36.888162,113050,84180,28870,104
FC#145277,2019-05-11 20:47:36.888172,90,2019-05-20 20:47:36.888172,518,2022-04-05 07:45:36.888172,MFG_ID#1635,2019-04-28 20:47:36.888172,MFG_ID#1635,2019-05-14 20:47:36.888172,2019-05-15 20:47:36.888172,112267,81336,30931,139
FC#46029,2015-08-09 02:41:36.888182,80,2015-08-19 02:41:36.888182,659,2024-12-26 11:22:36.888182,MFG_ID#1145,2015-07-30 02:41:36.888182,MFG_ID#1145,2015-08-11 02:41:36.888182,2015-08-13 02:41:36.888182,182093,137803,44290,87
FC#16860,2023-12-26 15:22:36.888192,368,2024-01-06 15:22:36.888192,670,2022-12-16 08:26:36.888192,MFG_ID#1975,2023-12-24 15:22:36.888192,MFG_ID#1975,2023-12-30 15:22:36.888192,2024-01-02 15:22:36.888192,194672,186819,7853,74
FC#53816,2016-07-21 15:21:36.888202,676,2016-07-28 15:21:36.888202,326,2022-03-14 16:33:36.888202,MFG_ID#1213,2016-07-13 15:21:36.888202,MFG_ID#1213,2016-07-23 15:21:36.888202,2016-07-25 15:21:36.888202,167009,147560,19449,110
FC#124293,2021-04-15 02:25:36.888212,618,2021-04-22 02:25:36.888212,850,2022-10-01 21:52:36.888212,MFG_ID#1422,2021-04-26 02:25:36.888212,MFG_ID#1422,2021-04-18 02:25:36.888212,2021-04-22 02:25:36.888212,123070,122334,736,150
FC#114824,2017-04-24 01:47:36.888231,675,2017-05-02 01:47:36.888231,761,2023-12-15 00:19:36.888231,MFG_ID#504,2017-04-13 01:47:36.888231,MFG_ID#504,2017-04-28 01:47:36.888231,2017-04-29 01:47:36.888231,127677,118178,9499,94
FC#177763,2020-08-05 06:38:36.888241,998,2020-08-15 06:38:36.888241,718,2023-07-23 12:03:36.888241,MFG_ID#1883,2020-08-09 06:38:36.888241,MFG_ID#1883,2020-08-07 06:38:36.888241,2020-08-10 06:38:36.888241,186294,170454,15840,133
FC#12717,2018-08-07 05:44:36.888251,820,2018-08-15 05:44:36.888251,756,2021-10-18 00:55:36.888251,MFG_ID#1770,2018-08-13 05:44:36.888251,MFG_ID#1770,2018-08-11 05:44:36.888251,2018-08-15 05:44:36.888251,99922,69965,29957,83
FC#25167,2021-05-13 00:20:36.888261,330,2021-05-20 00:20:36.888261,867,2022-04-19 20:13:36.888261,MFG_ID#564,2021-05-07 00:20:36.888261,MFG_ID#564,2021-05-17 00:20:36.888261,2021-05-18 00:20:36.888261,197019,196777,242,134
FC#73431,2022-11-23 21:25:36.888271,405,2022-12-04 21:25:36.888271,19,2024-11-02 19:11:36.888271,MFG_ID#572,2022-11-20 21:25:36.888271,MFG_ID#572,2022-11-26 21:25:36.888271,2022-11-30 21:25:36.888271,149993,145712,4281,83
FC#21167,2017-10-20 09:17:36.888280,546,2017-10-28 09:17:36.888280,585,2021-11-20 05:20:36.888280,MFG_ID#1064,2017-09-30 09:17:36.888280,MFG_ID#1064,2017-10-22 09:17:36.888280,2017-10-23 09:17:36.888280,177208,142414,34794,97
FC#140077,2020-10-28 22:11:36.888290,136,2020-11-05 22:11:36.888290,941,2021-10-25 06:30:36.888290,MFG_ID#1756,2020-10-22 22:11:36.888290,MFG_ID#1756,2020-11-01 22:11:36.888290,2020-11-02 22:11:36.888290,94320,59767,34553,129
FC#73264,2022-05-23 07:21:36.888300,415,2022-05-30 07:21:36.888300,266,2021-04-23 19:28:36.888300,MFG_ID#1891,2022-06-05 07:21:36.888300,MFG_ID#1891,2022-05-26 07:21:36.888300,2022-05-27 07:21:36.888300,144568,122902,21666,74
FC#11278,2022-10-17 16:16:36.888310,453,2022-10-29 16:16:36.888310,796,2021-05-03 21:03:36.888310,MFG_ID#992,2022-10-15 16:16:36.888310,MFG_ID#992,2022-10-19 16:16:36.888310,2022-10-20 16:16:36.888310,187678,164016,23662,123
FC#192867,2015-04-05 09:17:36.888321,113,2015-04-14 09:17:36.888321,35,2023-10-28 12:59:36.888321,MFG_ID#1129,2015-03-17 09:17:36.888321,MFG_ID#1129,2015-04-09 09:17:36.888321,2015-04-11 09:17:36.888321,190816,148327,42489,133
FC#7890,2021-09-14 05:50:36.888330,384,2021-09-23 05:50:36.888330,572,2022-11-30 06:58:36.888330,MFG_ID#1330,2021-09-28 05:50:36.888330,MFG_ID#1330,2021-09-17 05:50:36.888330,2021-09-21 05:50:36.888330,186784,164256,22528,110
FC#157043,2022-03-02 10:42:36.888340,209,2022-03-12 10:42:36.888340,712,2021-07-15 06:18:36.888340,MFG_ID#694,2022-02-15 10:42:36.888340,MFG_ID#694,2022-03-04 10:42:36.888340,2022-03-08 10:42:36.888340,92833,69601,23232,144
FC#190732,2017-10-17 08:45:36.888350,618,2017-10-28 08:45:36.888350,915,2023-02-20 06:26:36.888350,MFG_ID#1151,2017-10-20 08:45:36.888350,MFG_ID#1151,2017-10-19 08:45:36.888350,2017-10-23 08:45:36.888350,157354,143358,13996,94
FC#139709,2017-07-22 00:48:36.888360,658,2017-07-29 00:48:36.888360,596,2023-01-29 12:39:36.888360,MFG_ID#1235,2017-07-18 00:48:36.888360,MFG_ID#1235,2017-07-26 00:48:36.888360,2017-07-27 00:48:36.888360,165919,118166,47753,135
FC#92468,2021-02-16 22:08:36.888371,945,2021-02-25 22:08:36.888371,97,2022-12-17 09:03:36.888371,MFG_ID#1691,2021-03-08 22:08:36.888371,MFG_ID#1691,2021-02-19 22:08:36.888371,2021-02-23 22:08:36.888371,91854,74972,16882,118
FC#164438,2015-11-06 23:59:36.888381,981,2015-11-15 23:59:36.888381,906,2021-05-22 02:03:36.888381,MFG_ID#1565,2015-10-28 23:59:36.888381,MFG_ID#1565,2015-11-10 23:59:36.888381,2015-11-12 23:59:36.888381,82086,56845,25241,121
FC#7404,2017-02-12 08:05:36.888391,420,2017-02-23 08:05:36.888391,38,2021-02-07 04:39:36.888391,MFG_ID#1719,2017-02-22 08:05:36.888391,MFG_ID#1719,2017-02-15 08:05:36.888391,2017-02-17 08:05:36.888391,186044,183805,2239,78
FC#95835,2016-08-04 10:08:36.888401,112,2016-08-11 10:08:36.888401,184,2022-08-25 07:38:36.888401,MFG_ID#1647,2016-08-18 10:08:36.888401,MFG_ID#1647,2016-08-06 10:08:36.888401,2016-08-08 10:08:36.888401,190385,177065,13320,136
FC#26671,2020-10-03 18:45:36.888411,694,2020-10-12 18:45:36.888411,68,2024-04-08 14:27:36.888411,MFG_ID#1629,2020-09-28 18:45:36.888411,MFG_ID#1629,2020-10-06 18:45:36.888411,2020-10-10 18:45:36.888411,195752,147232,48520,54
FC#198693,2021-06-26 05:11:36.888421,295,2021-07-03 05:11:36.888421,159,2022-02-28 01:19:36.888421,MFG_ID#1020,2021-06-14 05:11:36.888421,MFG_ID#1020,2021-06-29 05:11:36.888421,2021-07-02 05:11:36.888421,91767,80563,11204,61
FC#105098,2019-11-26 23:18:36.888432,80,2019-12-04 23:18:36.888432,607,2022-05-14 08:40:36.888432,MFG_ID#1737,2019-11-23 23:18:36.888432,MFG_ID#1737,2019-11-30 23:18:36.888432,2019-12-04 23:18:36.888432,144783,123545,21238,70
FC#79310,2023-05-01 00:31:36.888442,658,2023-05-10 00:31:36.888442,528,2024-01-18 23:26:36.888442,MFG_ID#1322,2023-05-04 00:31:36.888442,MFG_ID#1322,2023-05-05 00:31:36.888442,2023-05-08 00:31:36.888442,187407,178892,8515,51
FC#36382,2021-01-26 03:16:36.888451,983,2021-02-05 03:16:36.888451,528,2023-09-28 21:45:36.888451,MFG_ID#1292,2021-01-13 03:16:36.888451,MFG_ID#1292,2021-01-28 03:16:36.888451,2021-01-29 03:16:36.888451,94661,84921,9740,135
FC#170633,2019-09-12 20:58:36.888461,732,2019-09-21 20:58:36.888461,874,2024-11-03 07:58:36.888461,MFG_ID#1119,2019-09-15 20:58:36.888461,MFG_ID#1119,2019-09-15 20:58:36.888461,2019-09-16 20:58:36.888461,80579,33576,47003,121
FC#57124,2024-10-24 15:33:36.888471,283,2024-11-01 15:33:36.888471,892,2024-10-16 20:29:36.888471,MFG_ID#1814,2024-10-07 15:33:36.888471,MFG_ID#1814,2024-10-28 15:33:36.888471,2024-10-30 15:33:36.888471,135780,129619,6161,85
FC#151695,2023-08-04 09:10:36.888481,746,2023-08-16 09:10:36.888481,743,2024-10-13 07:55:36.888481,MFG_ID#1590,2023-07-27 09:10:36.888481,MFG_ID#1590,2023-08-07 09:10:36.888481,2023-08-10 09:10:36.888481,145792,145474,318,81
FC#126051,2022-07-20 00:11:36.888491,689,2022-07-28 00:11:36.888491,497,2022-03-14 05:52:36.888491,MFG_ID#873,2022-06-28 00:11:36.888491,MFG_ID#873,2022-07-24 00:11:36.888491,2022-07-25 00:11:36.888491,120237,119510,727,87
FC#91149,2016-05-22 03:24:36.888501,102,2016-05-31 03:24:36.888501,731,2022-07-04 01:45:36.888501,MFG_ID#1191,2016-05-01 03:24:36.888501,MFG_ID#1191,2016-05-25 03:24:36.888501,2016-05-27 03:24:36.888501,190613,179864,10749,81
FC#79849,2024-08-22 03:51:36.888511,155,2024-08-30 03:51:36.888511,602,2024-11-04 14:25:36.888511,MFG_ID#1393,2024-08-07 03:51:36.888511,MFG_ID#1393,2024-08-25 03:51:36.888511,2024-08-27 03:51:36.888511,134531,90504,44027,75
FC#74158,2016-02-25 11:27:36.888521,146,2016-03-03 11:27:36.888521,630,2021-07-10 21:06:36.888521,MFG_ID#1852,2016-02-25 11:27:36.888521,MFG_ID#1852,2016-02-29 11:27:36.888521,2016-03-01 11:27:36.888521,117236,84932,32304,102
FC#132505,2024-06-30 04:42:36.888531,194,2024-07-08 04:42:36.888531,670,2023-01-16 07:21:36.888531,MFG_ID#1578,2024-06-22 04:42:36.888531,MFG_ID#1578,2024-07-03 04:42:36.888531,2024-07-06 04:42:36.888531,89930,50729,39201,116
FC#171740,2022-12-03 00:38:36.888541,878,2022-12-12 00:38:36.888541,737,2022-04-22 01:30:36.888541,MFG_ID#1279,2022-12-13 00:38:36.888541,MFG_ID#1279,2022-12-07 00:38:36.888541,2022-12-11 00:38:36.888541,117002,96906,20096,133
FC#157817,2021-08-16 09:55:36.888552,645,2021-08-27 09:55:36.888552,623,2024-08-30 04:59:36.888552,MFG_ID#1642,2021-07-26 09:55:36.888552,MFG_ID#1642,2021-08-19 09:55:36.888552,2021-08-22 09:55:36.888552,94330,86715,7615,124
FC#21623,2023-01-13 10:11:36.888562,969,2023-01-24 10:11:36.888562,336,2024-04-20 00:02:36.888562,MFG_ID#1024,2023-01-03 10:11:36.888562,MFG_ID#1024,2023-01-17 10:11:36.888562,2023-01-20 10:11:36.888562,94669,94162,507,99
FC#11803,2019-05-04 04:28:36.888572,927,2019-05-12 04:28:36.888572,155,2022-05-29 22:03:36.888572,MFG_ID#1082,2019-05-19 04:28:36.888572,MFG_ID#1082,2019-05-06 04:28:36.888572,2019-05-07 04:28:36.888572,131745,90772,40973,60
FC#181691,2019-03-14 03:48:36.888582,512,2019-03-23 03:48:36.888582,209,2023-04-03 03:08:36.888582,MFG_ID#1913,2019-03-04 03:48:36.888582,MFG_ID#1913,2019-03-16 03:48:36.888582,2019-03-17 03:48:36.888582,162594,127100,35494,96
FC#127685,2018-12-01 16:48:36.888592,160,2018-12-10 16:48:36.888592,859,2021-08-13 09:26:36.888592,MFG_ID#729,2018-11-15 16:48:36.888592,MFG_ID#729,2018-12-04 16:48:36.888592,2018-12-07 16:48:36.888592,79124,30594,48530,127
FC#34338,2017-04-21 11:02:36.888601,707,2017-05-01 11:02:36.888601,17,2022-04-06 20:18:36.888601,MFG_ID#1857,2017-04-14 11:02:36.888601,MFG_ID#1857,2017-04-23 11:02:36.888601,2017-04-27 11:02:36.888601,152467,128564,23903,143
FC#133801,2023-11-17 01:30:36.888611,951,2023-11-28 01:30:36.888611,74,2021-07-30 16:45:36.888611,MFG_ID#1789,2023-11-12 01:30:36.888611,MFG_ID#1789,2023-11-19 01:30:36.888611,2023-11-22 01:30:36.888611,187395,156645,30750,108
FC#2122,2021-12-08 20:28:36.888621,220,2021-12-20 20:28:36.888621,353,2023-08-13 17:36:36.888621,MFG_ID#677,2021-11-20 20:28:36.888621,MFG_ID#677,2021-12-10 20:28:36.888621,2021-12-11 20:28:36.888621,166601,162201,4400,149
FC#20075,2015-09-03 02:55:36.888631,299,2015-09-14 02:55:36.888631,45,2024-09-13 13:52:36.888631,MFG_ID#1106,2015-08-31 02:55:36.888631,MFG_ID#1106,2015-09-07 02:55:36.888631,2015-09-09 02:55:36.888631,141858,99398,42460,87
FC#10364,2020-03-22 01:48:36.888641,865,2020-04-01 01:48:36.888641,414,2021-03-29 18:34:36.888641,MFG_ID#852,2020-03-23 01:48:36.888641,MFG_ID#852,2020-03-25 01:48:36.888641,2020-03-26 01:48:36.888641,140959,98089,42870,53
FC#156957,2022-07-09 06:13:36.888651,454,2022-07-16 06:13:36.888651,679,2021-12-07 23:38:36.888651,MFG_ID#1646,2022-06-27 06:13:36.888651,MFG_ID#1646,2022-07-13 06:13:36.888651,2022-07-16 06:13:36.888651,154593,137711,16882,89
FC#40588,2017-06-26 07:54:36.888661,191,2017-07-08 07:54:36.888661,491,2021-02-15 05:57:36.888661,MFG_ID#973,2017-06-07 07:54:36.888661,MFG_ID#973,2017-06-28 07:54:36.888661,2017-06-29 07:54:36.888661,194693,163120,31573,115
FC#80355,2017-09-18 18:28:36.888675,823,2017-09-30 18:28:36.888675,284,2023-04-26 00:18:36.888675,MFG_ID#1825,2017-09-20 18:28:36.888675,MFG_ID#1825,2017-09-20 18:28:36.888675,2017-09-21 18:28:36.888675,186977,139313,47664,109
FC#77686,2023-03-05 07:12:36.888685,130,2023-03-14 07:12:36.888685,387,2022-11-26 05:00:36.888685,MFG_ID#1269,2023-03-14 07:12:36.888685,MFG_ID#1269,2023-03-07 07:12:36.888685,2023-03-10 07:12:36.888685,174025,129106,44919,130
FC#38901,2016-06-11 04:43:36.888695,820,2016-06-22 04:43:36.888695,881,2022-05-22 03:52:36.888695,MFG_ID#1496,2016-06-07 04:43:36.888695,MFG_ID#1496,2016-06-14 04:43:36.888695,2016-06-17 04:43:36.888695,88699,74004,14695,51
FC#58267,2024-11-06 10:32:36.888705,873,2024-11-14 10:32:36.888705,297,2021-04-24 23:02:36.888705,MFG_ID#1921,2024-10-26 10:32:36.888705,MFG_ID#1921,2024-11-10 10:32:36.888705,2024-11-11 10:32:36.888705,84921,64907,20014,58
FC#110452,2021-04-24 02:36:36.888715,838,2021-05-05 02:36:36.888715,434,2021-12-28 07:43:36.888715,MFG_ID#1386,2021-04-27 02:36:36.888715,MFG_ID#1386,2021-04-27 02:36:36.888715,2021-04-28 02:36:36.888715,140385,137062,3323,77
FC#2231,2022-04-14 01:23:36.888724,201,2022-04-24 01:23:36.888724,609,2021-10-01 01:51:36.888724,MFG_ID#1360,2022-04-01 01:23:36.888724,MFG_ID#1360,2022-04-17 01:23:36.888724,2022-04-19 01:23:36.888724,148652,101243,47409,51
FC#18583,2023-06-16 05:51:36.888734,955,2023-06-25 05:51:36.888734,159,2023-01-31 11:54:36.888734,MFG_ID#1494,2023-06-08 05:51:36.888734,MFG_ID#1494,2023-06-18 05:51:36.888734,2023-06-19 05:51:36.888734,186831,170787,16044,127
FC#32845,2015-04-01 05:50:36.888744,782,2015-04-09 05:50:36.888744,50,2022-10-28 17:33:36.888744,MFG_ID#1534,2015-03-31 05:50:36.888744,MFG_ID#1534,2015-04-03 05:50:36.888744,2015-04-04 05:50:36.888744,79463,29745,49718,118
FC#106684,2018-10-29 23:49:36.888754,673,2018-11-09 23:49:36.888754,61,2023-05-26 02:15:36.888754,MFG_ID#648,2018-10-18 23:49:36.888754,MFG_ID#648,2018-11-02 23:49:36.888754,2018-11-03 23:49:36.888754,106987,84725,22262,120
FC#190953,2017-08-13 09:01:36.888763,353,2017-08-22 09:01:36.888763,674,2024-08-08 09:00:36.888763,MFG_ID#1452,2017-08-22 09:01:36.888763,MFG_ID#1452,2017-08-16 09:01:36.888763,2017-08-18 09:01:36.888763,145861,129510,16351,99
FC#140576,2018-06-09 04:00:36.888777,874,2018-06-16 04:00:36.888777,724,2024-08-14 10:42:36.888777,MFG_ID#1114,2018-06-20 04:00:36.888777,MFG_ID#1114,2018-06-11 04:00:36.888777,2018-06-13 04:00:36.888777,143334,122375,20959,66
FC#196064,2021-04-13 12:12:36.888787,992,2021-04-25 12:12:36.888787,165,2024-06-26 00:33:36.888787,MFG_ID#1541,2021-04-08 12:12:36.888787,MFG_ID#1541,2021-04-16 12:12:36.888787,2021-04-19 12:12:36.888787,187986,152864,35122,71
FC#24436,2024-05-12 00:53:36.888797,764,2024-05-23 00:53:36.888797,434,2023-01-12 11:10:36.888797,MFG_ID#1911,2024-05-22 00:53:36.888797,MFG_ID#1911,2024-05-14 00:53:36.888797,2024-05-17 00:53:36.888797,188213,186479,1734,107
FC#16645,2015-10-25 01:24:36.888807,690,2015-11-04 01:24:36.888807,528,2024-10-29 21:28:36.888807,MFG_ID#1123,2015-11-06 01:24:36.888807,MFG_ID#1123,2015-10-29 01:24:36.888807,2015-10-31 01:24:36.888807,178289,140339,37950,58
FC#104819,2024-01-11 21:06:36.888817,809,2024-01-21 21:06:36.888817,100,2024-11-06 13:00:36.888817,MFG_ID#1935,2023-12-23 21:06:36.888817,MFG_ID#1935,2024-01-14 21:06:36.888817,2024-01-18 21:06:36.888817,149411,125138,24273,79
FC#87852,2016-03-01 08:37:36.888827,725,2016-03-10 08:37:36.888827,108,2024-09-11 22:07:36.888827,MFG_ID#1993,2016-02-07 08:37:36.888827,MFG_ID#1993,2016-03-05 08:37:36.888827,2016-03-09 08:37:36.888827,120123,117885,2238,82
FC#24782,2023-02-10 18:59:36.888837,196,2023-02-17 18:59:36.888837,562,2022-08-15 09:01:36.888837,MFG_ID#1972,2023-01-26 18:59:36.888837,MFG_ID#1972,2023-02-13 18:59:36.888837,2023-02-17 18:59:36.888837,78242,49224,29018,67
FC#56417,2020-03-07 04:08:36.888847,820,2020-03-16 04:08:36.888847,215,2021-12-20 22:35:36.888847,MFG_ID#516,2020-03-21 04:08:36.888847,MFG_ID#516,2020-03-10 04:08:36.888847,2020-03-14 04:08:36.888847,160798,127611,33187,90
FC#131040,2019-04-16 04:13:36.888856,43,2019-04-25 04:13:36.888856,514,2022-10-18 17:17:36.888856,MFG_ID#530,2019-04-10 04:13:36.888856,MFG_ID#530,2019-04-19 04:13:36.888856,2019-04-23 04:13:36.888856,140008,133426,6582,135
FC#134645,2023-08-29 05:37:36.888866,114,2023-09-05 05:37:36.888866,349,2021-09-17 02:45:36.888866,MFG_ID#954,2023-08-24 05:37:36.888866,MFG_ID#954,2023-09-02 05:37:36.888866,2023-09-04 05:37:36.888866,166834,149242,17592,107
FC#27682,2019-08-04 21:35:36.888876,460,2019-08-11 21:35:36.888876,382,2023-02-07 17:13:36.888876,MFG_ID#1260,2019-07-28 21:35:36.888876,MFG_ID#1260,2019-08-08 21:35:36.888876,2019-08-10 21:35:36.888876,115539,110288,5251,103
FC#65787,2016-10-05 12:18:36.888885,307,2016-10-12 12:18:36.888885,233,2021-11-04 02:38:36.888885,MFG_ID#736,2016-10-18 12:18:36.888885,MFG_ID#736,2016-10-09 12:18:36.888885,2016-10-11 12:18:36.888885,179687,172086,7601,86
FC#75049,2017-02-22 11:02:36.888895,819,2017-03-02 11:02:36.888895,242,2021-12-15 08:39:36.888895,MFG_ID#1019,2017-02-24 11:02:36.888895,MFG_ID#1019,2017-02-26 11:02:36.888895,2017-03-02 11:02:36.888895,96343,62160,34183,131
FC#168409,2017-09-10 16:38:36.888905,433,2017-09-19 16:38:36.888905,293,2024-01-01 17:05:36.888905,MFG_ID#1332,2017-09-02 16:38:36.888905,MFG_ID#1332,2017-09-13 16:38:36.888905,2017-09-14 16:38:36.888905,104167,80936,23231,119
FC#147844,2022-03-23 17:39:36.888914,166,2022-04-03 17:39:36.888914,583,2023-07-07 18:20:36.888914,MFG_ID#1866,2022-04-04 17:39:36.888914,MFG_ID#1866,2022-03-26 17:39:36.888914,2022-03-30 17:39:36.888914,108882,89875,19007,59
FC#136136,2018-12-02 17:39:36.888924,662,2018-12-12 17:39:36.888924,502,2024-05-10 09:46:36.888924,MFG_ID#751,2018-11-28 17:39:36.888924,MFG_ID#751,2018-12-04 17:39:36.888924,2018-12-06 17:39:36.888924,144523,102554,41969,68
