order_id,shipment_date,invoice_number,shipment_from_city,shipment_to_city,invoice_amount
ORD#131038503,2020-02-08 02:33:33.765168,BZFO0386-600,Sandy Springs,New Britain,1382.13
ORD#131038781,2023-06-26 17:33:33.765178,BDBM0476-411,Derby,Los Banos,2058.01
ORD#131039060,2016-11-12 04:18:33.765189,TEPI3741-640,Gainesville,Midvale,3879.74
ORD#131039340,2020-01-14 19:21:33.765199,VTUP4152-420,Universal City,Kokomo,2748.2
ORD#131039621,2023-11-10 03:35:33.765209,VFPM7878-969,Marshall,Marana,1461.18
ORD#131039903,2015-11-18 09:02:33.765219,KUZN8185-623,Lynwood,Hutchinson,1632.55
ORD#131040186,2020-09-25 00:46:33.765229,NYQT3959-762,Atwater,Kansas City,2608.6984
ORD#131040470,2016-01-12 03:30:33.765240,OKRU6918-932,Warrensburg,Oakdale,2835.576
ORD#131040755,2015-11-30 23:45:33.765249,RLXE8505-551,New Iberia,Baldwin,2065.57
ORD#131041041,2017-09-01 11:43:33.765259,UFFY6106-897,Baldwin Park,Menasha,468.82
ORD#131041328,2015-12-22 15:24:33.765270,ZPXP4563-720,Casper,Bowling Green,3468.2465
ORD#131041616,2019-08-25 16:38:33.765281,EJVW6022-360,Blue Springs,Copperas Cove,1406.04
ORD#131041905,2017-03-05 16:31:33.765292,XHHB4814-454,Banning,Bothell,2040.79
ORD#131042195,2021-04-23 07:14:33.765304,ZMPC4260-558,Mamaroneck,Coeur d'Alene,3903.557
ORD#131042486,2023-08-01 05:25:33.765316,DMEZ3494-242,Shaker Heights,Killeen,1016.3
ORD#131042778,2019-05-19 06:34:33.765327,AKIQ1544-145,Enid,Paterson,2100.38
ORD#131043071,2016-04-25 23:19:33.765338,TFPJ7072-769,Alpharetta,Hermosa Beach,3288.708
ORD#131043365,2017-01-24 03:30:33.765349,FYPQ5306-355,Cicero,New Lenox,1952.5
ORD#131043660,2020-02-26 11:26:33.765361,OPOP4356-698,Albert Lea,Friendswood,3990.597
ORD#131043956,2024-03-13 10:14:33.765372,QTFC3002-201,McAllen,St. Paul,3495.0725
ORD#131044253,2015-08-16 13:52:33.765389,WXEJ5200-606,Laguna Beach,Schererville,2581.368
ORD#131044551,2021-04-22 22:46:33.765401,APPG5061-352,Forest Park,Blythe,2279.51
ORD#131044850,2017-03-11 04:18:33.765412,FJBF1071-126,Cocoa,Wauwatosa,1761.7776
ORD#131045150,2018-03-15 09:31:33.765423,OGZD3381-490,Springfield,Socorro,2721.2490000000003
ORD#131045451,2018-04-08 21:14:33.765434,CTXV2106-831,Pekin,Newton,716.34
ORD#131045753,2021-07-13 09:20:33.765445,SPXI9089-178,Hilliard,Pembroke Pines,4239.375
ORD#131046056,2018-01-07 19:18:33.765456,QMKC5042-745,Manchester,Caldwell,3106.926
ORD#131046360,2021-04-29 07:33:33.765467,YTLU5945-697,Independence,Massillon,4148.629
ORD#131046665,2022-01-12 07:02:33.765478,UWLO1477-017,Dolton,Madisonville,926.22
ORD#131046971,2017-01-31 08:50:33.765489,WEII4997-248,Yorkville,Green,1652.91
ORD#131047278,2023-06-03 16:13:33.765500,DCFT1921-921,Los Altos,Elk Grove Village,3500.9120000000003
ORD#131047586,2024-10-01 08:03:33.765512,NLIC5594-884,Anacortes,Noblesville,420.66
ORD#131047895,2017-06-07 13:20:33.765529,ITPY6696-454,East Palo Alto,Laconia,3385.746
ORD#131048205,2021-02-25 03:24:33.765540,DFTJ8719-483,Crystal,Kalispell,2810.34
ORD#131048516,2023-09-17 10:44:33.765551,OYUV8582-765,Dearborn Heights,Malden,1061.61
ORD#131048828,2020-10-10 14:10:33.765562,YKFA6531-702,Lake in the Hills,Temple City,3262.545
ORD#131049141,2021-03-14 08:21:33.765574,LGIG0852-191,Jeffersonville,Orland Park,2529.48
ORD#131049455,2020-04-15 12:42:33.765585,GTWY3196-879,Wilson,Odessa,3670.1555
ORD#131049770,2019-02-22 23:08:33.765597,TFKH0429-036,Clifton,Anniston,3227.8140000000003
ORD#131050086,2018-06-13 15:21:33.765608,HLHJ1843-537,Collierville,Ossining,336.6
ORD#131050403,2018-01-12 07:37:33.765619,CRLH5677-767,Crystal Lake,Cleveland,2726.784
ORD#131050721,2019-03-05 01:25:33.765631,ZURP0824-301,Bryan,Laconia,3744.913
ORD#131051040,2022-04-23 22:03:33.765643,FGFM7593-664,Cuyahoga Falls,Hartford,2949.09
ORD#131051360,2019-12-09 13:45:33.765653,DSFJ2862-072,Wausau,Suffolk,2985.3630000000003
ORD#131051681,2024-01-16 07:15:33.765663,RYDD7394-265,Colorado Springs,Pinole,4071.619
ORD#131052003,2022-03-20 08:01:33.765673,QNKS2686-544,Commerce City,Lancaster,1971.14
ORD#131052326,2018-01-22 21:43:33.765684,SQCY9030-442,Statesville,Benton,3461.1675000000005
ORD#131052650,2022-08-07 11:47:33.765693,GJPM5238-056,Maple Valley,Howard,2491.216
ORD#131052975,2023-03-19 11:04:33.765703,KWMH9936-031,Corpus Christi,Plano,3405.66
ORD#131053301,2024-08-27 06:15:33.765713,WHFG1169-034,Kaysville,Ankeny,2902.608
ORD#131053628,2017-11-17 07:27:33.765723,LNXZ2457-317,Anderson,Wilson,2612.2184
ORD#131053956,2019-12-08 00:50:33.765734,AELB2872-501,Prior Lake,Glen Ellyn,1685.49
ORD#131054285,2020-10-25 17:10:33.765744,XBVY9422-600,Ada,Alton,2756.92
ORD#131054615,2016-11-18 17:10:33.765754,CNOD4857-829,Charlotte,Montclair,1011.01
ORD#131054946,2017-11-03 08:50:33.765764,FMVG6230-234,North Chicago,Calabasas,939.51
ORD#131055278,2015-06-09 23:35:33.765774,WHTL5716-201,Gladstone,Dana Point,3563.487
ORD#131055611,2022-03-14 18:35:33.765784,TWLC1938-493,Boca Raton,Roseville,3426.777
ORD#131055945,2020-06-02 19:03:33.765800,KBKP7088-348,Beaumont,Kalamazoo,3604.221000000001
ORD#131056280,2017-08-10 08:19:33.765813,FIHK3549-473,Santa Fe,Eau Claire,2772.225
ORD#131056616,2022-09-04 10:48:33.765825,SBEW0203-978,Austin,Dayton,2718.69
ORD#131056953,2016-06-13 06:40:33.765836,AFXC6627-418,Rochester Hills,Anchorage,2483.06
ORD#131057291,2018-01-15 05:02:33.765847,FTHE0026-497,Woodbury,Broomfield,304.36
ORD#131057630,2017-04-11 15:19:33.765860,JQRE4881-015,Cutler Bay,Banning,569.11
ORD#131057970,2015-05-23 06:34:33.765875,SNTG5088-247,Cathedral City,Mamaroneck,4193.041499999999
ORD#131058311,2017-09-30 01:24:33.765889,YEKI4162-494,Chesterfield,Lewisville,2794.864
ORD#131058653,2018-12-26 04:52:33.765904,EJTK2414-827,Gurnee,Euless,3929.499
ORD#131058996,2020-11-29 22:02:33.765918,IXMV4452-070,San Clemente,Casselberry,3426.452
ORD#131059340,2021-05-13 18:37:33.765928,WRDN7890-300,Grand Junction,Havelock,2830.716
ORD#131059685,2019-10-25 22:04:33.765939,WOVF9873-332,Matteson,Saginaw,1396.49
ORD#131060031,2016-04-13 07:34:33.765950,MLVU9747-127,Neenah,Mauldin,3752.129500000001
ORD#131060378,2022-01-29 08:33:33.765960,DEEP3929-190,Blaine,Avon Lake,2874.582
ORD#131060726,2022-03-17 01:06:33.765970,YOTR6149-154,Watauga,Tinton Falls,1649.15
ORD#131061075,2022-11-05 03:56:33.765980,ZZKI9266-854,Cudahy,Frederick,3572.108
ORD#131061425,2024-11-23 02:20:33.765990,VAWE0878-824,Watsonville,Franklin Park,2768.229
ORD#131061776,2016-10-15 19:07:33.765999,LOHV5751-664,Victorville,Barnstable Town,289.06
ORD#131062128,2017-03-05 05:38:33.766010,QOGJ2323-827,North Tonawanda,Bettendorf,2449.71
ORD#131062481,2024-05-10 12:53:33.766025,BBCR1935-496,Glendale,Auburn,2953.264
ORD#131062835,2016-06-05 13:49:33.766035,LEFQ3774-509,Northbrook,Havelock,957.82
ORD#131063190,2020-11-13 20:48:33.766045,KTGF3869-363,Murray,Winona,253.65
ORD#131063546,2018-12-16 18:38:33.766056,HEEL8265-300,Shreveport,El Paso,1531.05
ORD#131063903,2016-07-31 06:04:33.766070,HQUV2859-943,Tustin,Douglasville,788.58
ORD#131064261,2023-08-21 07:23:33.766084,LUTW3637-507,Woodridge,Layton,3486.285
ORD#131064620,2019-05-04 09:54:33.766095,RJVX4018-406,Burien,Sumter,3304.773
ORD#131064980,2017-06-25 19:41:33.766106,AEMT5147-103,El Monte,Moreno Valley,3408.4915
ORD#131065341,2019-12-15 13:18:33.766117,HMLS4628-959,Burlingame,Kaysville,3424.869
ORD#131065703,2015-09-14 20:06:33.766131,CIDW9560-191,Newton,Round Rock,638.2
ORD#131066066,2024-02-05 00:20:33.766144,GQEU6733-082,Spanish Fork,Beaverton,1020.66
ORD#131066430,2024-09-08 22:39:33.766156,SZIW3938-868,Bowling Green,Colorado Springs,1051.08
ORD#131066795,2017-01-02 12:07:33.766168,XBZF9645-665,Shelton,Reynoldsburg,2811.384
ORD#131067161,2023-12-16 15:21:33.766178,ICGX0988-420,St. Charles,Kirkwood,1243.44
ORD#131067528,2018-06-19 02:20:33.766188,NSMD6228-046,Goodlettsville,Lawrenceville,1952.55
ORD#131067896,2018-11-22 09:16:33.766198,IFGS4665-862,Rancho Cucamonga,Pinellas Park,599.71
ORD#131068265,2022-08-10 05:02:33.766209,MKLY6295-906,Sulphur,Douglas,2842.98
ORD#131068635,2022-07-09 15:33:33.766219,EDNU7609-723,Warner Robins,Williamsport,2400.38
ORD#131069006,2023-12-18 05:23:33.766229,ZIPC5750-667,Sumter,Stanton,682.81
ORD#131069378,2017-01-01 09:45:33.766239,BCYL6326-689,Redlands,Mountlake Terrace,3086.226
ORD#131069751,2021-08-29 16:55:33.766249,VCEC6800-666,Mentor,Hobart,2055.25
ORD#131070125,2021-08-19 15:49:33.766259,SRKB8230-112,Ontario,Mountlake Terrace,1976.84
ORD#131070500,2020-08-13 12:27:33.766269,MFSW0695-418,Fairbanks,Chula Vista,2701.096
ORD#131070876,2024-09-20 03:39:33.766279,QMNW7447-073,Paris,Enid,2166.3576
ORD#131071253,2018-01-11 09:23:33.766289,VAPL1190-923,High Point,Summit,2532.32
ORD#131071631,2021-10-23 18:04:33.766300,KWXB8967-719,Mason,New Orleans,2410.57
ORD#131072010,2023-11-22 05:04:33.766309,IRGZ0574-522,Cypress,Fuquay-Varina,3653.147
ORD#131072390,2024-11-18 01:41:33.766319,XTJW6866-061,Point Pleasant,Myrtle Beach,4132.241
ORD#131072771,2015-12-19 04:31:33.766336,NBSJ8069-766,Cleveland Heights,DeKalb,1692.87
ORD#131073153,2015-12-16 09:55:33.766350,LIOY6091-757,Wilmington,Tallahassee,4136.958500000001
ORD#131073536,2016-01-18 12:21:33.766366,MWVZ4677-254,Colorado Springs,Manassas,4208.0185
ORD#131073920,2019-12-16 09:54:33.766378,AZTB9457-513,National City,Warren,1217.2
ORD#131074305,2024-05-19 09:12:33.766390,UDYS2069-225,Springfield,Woodridge,1527.28
ORD#131074691,2024-04-27 16:24:33.766401,ERAG3771-874,Wake Forest,Bowie,325.68
ORD#131075078,2017-05-07 11:43:33.766412,SFYA0477-181,Manteca,Coppell,1664.51
ORD#131075466,2024-09-09 08:47:33.766424,UJMB6685-793,Rosemead,Godfrey,2387.27
ORD#131075855,2024-11-13 17:41:33.766435,INHU0500-820,Mayfield Heights,Oakdale,699.03
ORD#131076245,2021-01-05 08:11:33.766447,HVRF3752-108,Fairview Heights,Bellwood,3597.291
ORD#131076636,2020-01-07 00:35:33.766458,FGNH6841-220,Orland Park,Agoura Hills,1388.15
ORD#131077028,2016-07-26 15:38:33.766469,QELJ9681-120,Cooper City,Camas,2754.24
ORD#131077421,2018-07-25 08:17:33.766479,XGGL9136-056,Paris,Hamilton,1467.54
ORD#131077815,2022-04-18 12:54:33.766489,PZZO8211-672,Post Falls,East Palo Alto,959.23
ORD#131078210,2021-12-21 12:26:33.766500,LHFT3368-320,Westerville,Little Elm,3758.479
ORD#131078606,2017-08-09 04:14:33.766510,MONI6623-635,Forest Lake,Nixa,795.11
ORD#131079003,2017-07-30 05:26:33.766520,DFZG9397-131,Lake Jackson,Bartow,3727.352
ORD#131079401,2019-08-20 04:24:33.766531,NUOS7593-134,Bourbonnais,Clearwater,1929.89
ORD#131079800,2021-11-25 17:53:33.766542,HJWU1375-168,Beaumont,Lathrop,1751.3
ORD#131080200,2023-04-07 08:37:33.766553,VMJU9576-693,Hot Springs,Atascadero,2716.803
ORD#131080601,2015-09-17 05:45:33.766571,QXHW9952-380,Broadview Heights,Leesburg,3500.8740000000003
ORD#131081003,2016-06-29 14:05:33.766582,XGVN9266-347,Central Point,Portland,3360.762
ORD#131081406,2015-04-24 09:54:33.766593,BXKX5144-677,Kingman,Bayonne,2761.812
ORD#131081810,2020-05-30 00:24:33.766605,ZASZ9487-407,Vallejo,Roanoke Rapids,2016.916
ORD#131082215,2023-07-27 08:04:33.766616,ZPHA5272-616,South San Francisco,Evansville,2373.8
ORD#131082621,2015-06-11 02:55:33.766627,SOFO6821-666,Mobile,Pinellas Park,2766.52
ORD#131083028,2019-09-13 09:42:33.766638,JLUO3433-948,Brooklyn Center,Ardmore,2855.05
ORD#131083436,2018-06-28 23:11:33.766648,BGNO4848-655,Ballwin,Waynesboro,1675.15
ORD#131083845,2019-05-29 21:33:33.766658,AVJQ7372-953,Laramie,Pleasant Prairie,1576.25
ORD#131084255,2016-09-18 03:48:33.766668,WRAO4095-134,Lufkin,Juneau,1753.16
ORD#131084666,2018-11-20 22:21:33.766678,MZKE5721-612,Centerville,Palm Bay,3865.698
ORD#131085078,2016-03-13 23:51:33.766689,DWBV8937-089,Oregon,Beaumont,1772.03
ORD#131085491,2019-12-13 05:40:33.766699,TXEE6698-464,Corcoran,Sparks,1750.43
ORD#131085905,2015-10-16 11:05:33.766708,CLYV2659-426,Centennial,Layton,3911.139
ORD#131086320,2020-01-30 12:15:33.766718,WVPH4347-731,Monterey Park,Weslaco,2742.3
ORD#131086736,2017-05-17 08:13:33.766728,AGSU7884-545,Cedar Park,Gardena,1149.11
ORD#131087153,2015-11-05 05:31:33.766738,AIOD1783-793,Southgate,Urbana,3442.7700000000004
ORD#131087571,2016-10-10 12:01:33.766749,GKXA6758-169,Taylorsville,Alsip,1598.54
ORD#131087990,2024-09-29 06:55:33.766758,PTGT1740-199,St. Marys,Watauga,2138.23
ORD#131088410,2015-10-06 05:05:33.766768,MIBT7249-874,Port Orange,Fountain Hills,3474.675
ORD#131088831,2024-10-25 12:48:33.766778,JVZS6692-082,Mount Prospect,Woonsocket,2763.36
ORD#131089253,2021-05-04 08:47:33.766789,KRLX9528-868,Highland Village,Portsmouth,545.88
ORD#131089676,2017-08-08 02:22:33.766799,QJFM3895-807,Florissant,Sahuarita,1673.3
ORD#131090100,2016-08-29 23:54:33.766810,YAVE2417-738,San Gabriel,Carpentersville,3102.777
ORD#131090525,2015-11-07 06:12:33.766820,SJFB4722-524,Walnut,Tampa,1160.45
ORD#131090951,2015-07-29 05:24:33.766831,SLXS1508-022,Kirksville,Chicopee,2167.6688000000004
ORD#131091378,2022-01-20 15:27:33.766842,QUMP8483-072,New Philadelphia,Corvallis,1781.2256
ORD#131091806,2016-05-01 02:26:33.766853,WFVL1146-851,Cudahy,Clovis,2686.49
ORD#131092235,2019-12-12 14:50:33.766864,BTAZ5440-586,Cuyahoga Falls,University Park,3935.092000000001
ORD#131092665,2016-03-03 08:10:33.766876,VHNM8902-182,Binghamton,New Britain,1638.14
ORD#131093096,2015-05-31 15:51:33.766887,ZXLT2821-057,Greensboro,Montgomery,4127.141
ORD#131093528,2024-11-15 06:34:33.766898,HQUW0302-645,Midwest City,West Palm Beach,679.46
ORD#131093961,2023-04-03 04:04:33.766909,QPYV3816-167,Vancouver,Moline,1897.39
ORD#131094395,2023-09-24 08:49:33.766921,ADWI2248-957,Chesterfield,Michigan City,1993.75
ORD#131094830,2024-01-05 05:10:33.766932,EWYV8540-228,Flint,Meriden,2378.72
ORD#131095266,2016-11-13 13:18:33.766943,HCYK0881-627,Bellingham,Anchorage,3562.554
ORD#131095703,2019-10-14 23:52:33.766954,YLWC1539-563,Suffolk,Southgate,3993.555
ORD#131096141,2017-06-14 09:18:33.766965,SUOS0139-359,Blaine,Kenner,2608.452
ORD#131096580,2024-03-21 04:17:33.766977,HYES0716-606,Kyle,Newton,679.07
ORD#131097020,2023-05-14 13:04:33.766988,MWVG0906-632,Corvallis,Wake Forest,2706.12
ORD#131097461,2024-07-29 21:24:33.766999,OIBX7316-212,Worcester,La Vista,4109.8945
ORD#131097903,2016-03-24 22:36:33.767010,OHHW0130-179,Starkville,Lauderdale Lakes,1300.28
ORD#131098346,2015-12-19 22:38:33.767021,QFDI3071-457,Lawton,Renton,814.44
ORD#131098790,2025-01-02 08:49:33.767032,PXXQ0102-091,Pottstown,Independence,3042.45
ORD#131099235,2017-03-05 19:48:33.767043,XAEW5112-699,Mankato,Anacortes,2538.8968
ORD#131099681,2025-01-07 22:49:33.767055,WQEW4428-158,McMinnville,Midvale,1183.21
ORD#131100128,2020-03-28 16:22:33.767066,EGRQ1919-055,Deer Park,Griffin,456.3
ORD#131100576,2019-10-12 18:24:33.767078,NBGB7094-023,Pawtucket,Eagan,1974.6848
ORD#131101025,2019-12-09 10:10:33.767089,EVDA6387-931,Natchez,Elizabethtown,606.84
ORD#131101475,2017-05-23 10:04:33.767100,FUZI3004-596,Lincoln Park,Batavia,3615.2455
ORD#131101926,2018-07-26 14:43:33.767111,GDIG4682-825,Roanoke Rapids,Blaine,3689.7905
ORD#131102378,2020-04-14 08:32:33.767123,CNRH7623-107,State College,Mount Vernon,804.99
ORD#131102831,2021-02-07 08:27:33.767134,XRZU2153-146,Bethlehem,Tooele,2225.89
ORD#131103285,2015-09-26 08:42:33.767144,KZZM9479-773,Haverhill,Thousand Oaks,4081.411
ORD#131103740,2021-10-14 12:20:33.767154,XPWA2111-595,Pinecrest,Santee,1821.61
ORD#131104196,2015-06-24 15:37:33.767164,ZXOL2868-488,East Cleveland,Ogden,3120.44
ORD#131104653,2024-12-19 11:30:33.767182,XIML6805-185,Michigan City,Galesburg,991.05
ORD#131105111,2020-10-05 01:49:33.767192,VGTY3617-279,Lynbrook,Rexburg,770.13
ORD#131105570,2019-01-22 12:09:33.767202,KXOJ3306-902,Cliffside Park,DeSoto,3894.504500000001
ORD#131106030,2022-08-23 12:28:33.767212,MZFI9318-071,Aiken,Fort Worth,2472.13
ORD#131106491,2018-01-25 11:31:33.767222,RKKH3368-514,Tinley Park,Evans,981.33
ORD#131106953,2020-07-29 17:25:33.767234,EEVD2954-231,Round Lake Beach,Gallup,1425.82
ORD#131107416,2018-02-06 06:36:33.767248,UYQC3583-593,Norwalk,Lynn,970.56
ORD#131107880,2015-09-13 17:29:33.767262,OBDP3983-582,Avon,Clarksville,2430.72
ORD#131108345,2017-01-03 17:25:33.767276,FYME5946-632,East Ridge,Rosenberg,4240.905000000001
ORD#131108811,2021-02-05 20:16:33.767290,PBDO4497-529,Mount Pleasant,Stow,3594.548
ORD#131109278,2017-03-01 08:00:33.767302,ZQDN4243-576,Plattsburgh,Calabasas,3112.9800000000005
ORD#131109746,2022-07-18 08:46:33.767312,PFXZ7685-905,West Fargo,Radcliff,2790.15
ORD#131110215,2015-05-15 20:31:33.767322,CUST3409-135,Burlington,Little Rock,3015.464
ORD#131110685,2019-01-09 01:00:33.767332,AYBY3004-422,Sheboygan,San Jose,3451.0255
ORD#131111156,2020-09-03 23:38:33.767342,CSYP3445-055,Jacksonville,San Jacinto,3107.6175
ORD#131111628,2022-04-13 05:34:33.767352,OPET6080-951,Johns Creek,Arcata,3202.497
ORD#131112101,2017-03-06 10:41:33.767362,KGKL6628-485,Fall River,Alton,1018.45
ORD#131112575,2018-12-11 01:16:33.767371,DEJD1467-978,Calabasas,Tracy,3921.5005
ORD#131113050,2020-09-30 16:53:33.767381,UEMP8683-020,New Smyrna Beach,Oak Lawn,3585.888
ORD#131113526,2016-06-30 15:13:33.767391,HTJH8395-723,Garland,Chino,277.03
ORD#131114003,2024-11-17 11:58:33.767401,ZLBB1105-853,Poplar Bluff,Chesterfield,4229.617
ORD#131114481,2022-09-20 07:13:33.767411,TTDA4556-057,Willmar,Sandy,3618.5775
ORD#131114960,2017-03-10 01:51:33.767420,XJCJ2399-502,Pleasant Prairie,Bell Gardens,2523.34
ORD#131115440,2016-12-26 11:24:33.767430,KZNM1867-005,Enterprise,North Little Rock,1207.59
ORD#131115921,2021-11-10 02:12:33.767441,JAHA7154-421,Bloomington,Omaha,2050.34
ORD#131116403,2016-10-12 00:18:33.767452,VHXK9230-270,Mill Creek,Marquette,3461.1225
ORD#131116886,2023-12-25 12:25:33.767463,DMYX9833-985,Onalaska,St. Paul,282.5
ORD#131117370,2021-11-21 02:30:33.767474,UICP8839-996,Lynnwood,Spring Hill,2950.515
ORD#131117855,2016-02-24 08:06:33.767485,JDII9957-846,Zanesville,Farmers Branch,2326.75
ORD#131118341,2016-10-15 04:52:33.767496,LORE4616-496,Pleasantville,Savage,928.24
ORD#131118828,2016-01-17 23:23:33.767507,CMMY3983-057,Miami,Knoxville,2919.492
ORD#131119316,2016-05-25 07:48:33.767518,UXUJ1160-278,Mooresville,Fair Lawn,3815.1315
ORD#131119805,2021-01-24 23:26:33.767529,NFEI9419-749,Rocky River,Meriden,1716.06
ORD#131120295,2016-08-26 02:28:33.767540,EEXY4082-691,Clifton,Redding,2003.59
ORD#131120786,2016-07-10 12:48:33.767552,PGNH3301-885,De Land,Easton,2586.56
ORD#131121278,2024-07-09 11:35:33.767562,UMJC3211-556,Eustis,Brigham City,3352.4925
ORD#131121771,2015-05-04 01:18:33.767573,CBMR9263-747,Coral Springs,Jacksonville Beach,2804.391
ORD#131122265,2019-01-04 01:24:33.767585,UHAJ1872-992,Mukilteo,Oak Creek,1812.39
ORD#131122760,2019-09-07 05:23:33.767597,UZWT4092-325,Willmar,Claremore,455.36
ORD#131123256,2024-05-25 23:42:33.767608,HAKQ3803-505,New Orleans,Wyandotte,3254.427
ORD#131123753,2017-08-01 23:40:33.767618,LLBW2810-271,Charleston,Palm Springs,3284.6775
ORD#131124251,2019-12-02 10:04:33.767629,SMMT7536-434,Orlando,Munster,1069.87
ORD#131124750,2018-10-11 19:27:33.767640,TWVZ2824-745,Delano,Lackawanna,2946.736
ORD#131125250,2024-01-16 13:58:33.767650,WXUT8967-163,Moorhead,Lubbock,2955.15
ORD#131125751,2018-02-15 00:40:33.767660,LLUT5843-174,College Park,Hallandale Beach,847.51
ORD#131126253,2023-07-11 05:32:33.767670,MSCP8425-960,Mountain Brook,Lehi,3417.507
ORD#131126756,2023-12-05 11:32:33.767680,DVDP6433-842,Edmonds,Muskego,2622.84
ORD#131127260,2018-02-01 15:51:33.767690,XJEI3693-390,Hialeah,New Bedford,2164.18
ORD#131127765,2017-11-23 17:45:33.767704,MNMB9109-093,North Augusta,Germantown,3682.2595
ORD#131128271,2020-08-11 01:51:33.767714,RKEC3131-690,Perris,Lumberton,3606.533
ORD#131128778,2019-11-01 17:15:33.767725,HBZX2099-356,Palos Hills,Kokomo,3598.8235
ORD#131129286,2015-06-13 08:45:33.767735,TOLH9387-427,Pearland,Jersey City,449.27
ORD#131129795,2022-10-10 07:39:33.767746,WDMX8999-487,Lisle,Mount Juliet,3166.4700000000003
ORD#131130305,2020-03-07 20:30:33.767756,JERJ3771-779,Woodland,Cedar Falls,2270.81
ORD#131130816,2015-09-01 18:55:33.767766,PMEA3465-558,Annapolis,Miamisburg,1770.43
ORD#131131328,2021-08-04 03:22:33.767777,ZHTY1448-204,Inkster,Pharr,2199.28
ORD#131131841,2023-06-21 18:54:33.767787,GICD1316-673,Morgantown,Meriden,3482.2035
ORD#131132355,2016-03-18 03:21:33.767797,CNKU2455-495,Moore,Mineola,2889.846
ORD#131132870,2024-09-01 00:58:33.767807,EOXU9011-556,Bonney Lake,Saratoga,1346.96
ORD#131133386,2022-05-01 23:35:33.767817,JWAW5758-705,National City,Peekskill,2711.7450000000003
ORD#131133903,2016-03-19 01:24:33.767828,KOUS2729-369,Miami Beach,Rancho Santa Margarita,931.8
ORD#131134421,2023-04-18 11:05:33.767841,FAIU3999-526,West Valley City,Edina,2021.97
ORD#131134940,2017-12-06 22:26:33.767855,YOGO5582-654,Glendale,Skokie,1451.01
ORD#131135460,2017-03-11 09:32:33.767866,XTGH9131-902,Rockville,Inkster,793.6
ORD#131135981,2020-03-14 11:05:33.767884,NQSG7167-375,Mansfield,McKeesport,386.67
ORD#131136503,2023-07-12 22:19:33.767896,TJUK5406-022,Miramar,Nicholasville,2763.918
ORD#131137026,2018-03-03 11:09:33.767907,CRXQ3497-142,Waynesboro,Walla Walla,1567.83
ORD#131137550,2016-10-06 21:26:33.767918,QKCW5180-644,College Park,Walker,2496.1
ORD#131138075,2019-07-21 11:48:33.767929,CSUU8868-603,Carmel,Oakland Park,2160.93
ORD#131138601,2021-01-30 12:24:33.767940,LHIC8856-568,Eagle,National City,894.24
ORD#131139128,2024-12-03 07:51:33.767952,HCGY4276-276,Raymore,Pinole,2186.89
ORD#131139656,2018-08-31 06:41:33.767962,CUUE7437-163,Mesquite,Ada,2539.46
ORD#131140185,2016-10-28 10:53:33.767973,QLXR9087-654,Kiryas Joel,Ridgecrest,2931.592
ORD#131140715,2024-02-29 05:16:33.767985,GUMJ5797-371,Liberty,Layton,3252.9525000000003
ORD#131141246,2022-05-03 12:17:33.767996,ZFJT2414-301,Elk Grove,West Palm Beach,2792.4390000000003
ORD#131141778,2019-06-12 21:48:33.768007,NHWX1188-507,Elk River,Pompano Beach,1556.1
ORD#131142311,2020-04-15 05:37:33.768023,MDWY1346-690,Bloomingdale,Millbrae,4049.196
ORD#131142845,2015-07-27 12:51:33.768034,MNRH1145-080,Hartford,Boulder,1463.13
ORD#131143380,2016-09-22 11:02:33.768045,TRJC4784-282,Burbank,Holyoke,2014.716
ORD#131143916,2016-06-14 04:41:33.768056,OHMH5802-465,San Juan,Spokane Valley,3204.963
ORD#131144453,2025-01-16 07:21:33.768067,CXRF6177-737,Dubuque,Louisville,3908.096
